Station,Length,Moment
3,251,-1.516431805109751
3,252,-1.5287063276586392
3,253,-1.5497030322983167
3,254,-1.5706997369379943
3,255,-1.5916964415776718
3,256,-1.6126931462173493
3,257,-1.6336898508570268
3,258,-1.6546865554967043
3,259,-1.6756832601363818
3,260,-1.6966799647760593
3,261,-1.7176766694157368
3,262,-1.7386733740554143
3,263,-1.7596700786950918
3,264,-1.7806667833347694
3,265,-1.8016634879744469
3,266,-1.8226601926141244
3,267,-1.8436568972538019
3,268,-1.8646536018934794
3,269,-1.885650306533157
3,270,-1.9066470111728344
3,271,-1.927643715812512
3,272,-1.9486404204521894
3,273,-1.969637125091867
3,274,-1.9906338297315445
3,275,-2.011630534371222
3,276,-2.0326272390108997
3,277,-2.053623943650577
3,278,-2.0746206482902547
3,279,-2.0956173529299322
3,280,-2.1166140575696097
3,281,-2.1376107622092873
3,282,-2.1586074668489648
3,283,-2.1796041714886423
3,284,-2.20060087612832
3,285,-2.2215975807679973
3,286,-2.242594285407675
3,287,-2.2635909900473523
3,288,-2.28458769468703
3,289,-2.3055843993267073
3,290,-2.326581103966385
3,291,-2.3475778086060624
3,292,-2.36857451324574
3,293,-2.3895712178854174
3,294,-2.410567922525095
3,295,-2.4315646271647724
3,296,-2.45256133180445
3,297,-2.4735580364441274
3,298,-2.494554741083805
3,299,-2.5155514457234824
3,300,-2.53654815036316
3,301,-2.5575448550028375
3,302,-2.578541559642515
4,303,-2.5995382642821925
4,304,-2.62053496892187
4,305,-2.6415316735615475
4,306,-2.662528378201225
4,307,-2.6835250828409025
4,308,-2.70452178748058
4,309,-2.7255184921202575
4,310,-2.746515196759935
4,311,-2.7675119013996126
4,312,-2.78850860603929
4,313,-2.8095053106789676
4,314,-2.830502015318645
4,315,-2.8514987199583226
4,316,-2.872495424598
4,317,-2.8934921292376776
4,318,-2.914488833877355
4,319,-2.9354855385170326
4,320,-2.95648224315671
4,321,-2.9774789477963877
4,322,-2.998475652436065
4,323,-3.0194723570757427
4,324,-3.04046906171542
4,325,-3.0614657663550977
4,326,-3.082462470994775
4,327,-3.1034591756344527
4,328,-3.1244558802741302
4,329,-3.1454525849138077
4,330,-3.1664492895534853
4,331,-3.1874459941931628
4,332,-3.2084426988328403
4,333,-3.229439403472518
4,334,-3.2504361081121953
4,335,-3.271432812751873
4,336,-3.2924295173915503
4,337,-3.313426222031228
4,338,-3.3344229266709053
4,339,-3.355419631310583
4,340,-3.3764163359502604
4,341,-3.397413040589938
4,342,-3.4184097452296154
4,343,-3.439406449869293
4,344,-3.4604031545089704
4,345,-3.481399859148648
4,346,-3.5023965637883254
4,347,-3.523393268428003
4,348,-3.5443899730676804
4,349,-3.565386677707358
4,350,-3.5863833823470355
4,351,-3.607380086986713
4,352,-3.6283767916263905
4,353,-3.649373496266068
4,354,-3.672646838984285
4,355,-3.695920181702502
4,356,-3.719193524420719
4,357,-3.742466867138936
4,358,-3.765740209857153
4,359,-3.78901355257537
4,360,-3.812286895293587
4,361,-3.835560238011804
4,362,-3.858833580730021
4,363,-3.882106923448238
4,364,-3.905380266166455
4,365,-3.928653608884672
4,366,-3.951926951602889
4,367,-3.975200294321106
4,368,-3.9984736370393232
4,369,-4.02174697975754
4,370,-4.045020322475757
4,371,-4.068293665193974
4,372,-4.091567007912191
4,373,-4.114840350630408
4,374,-4.138113693348625
4,375,-4.161387036066842
4,376,-4.184660378785059
4,377,-4.207933721503276
4,378,-4.231207064221493
4,379,-4.25448040693971
4,380,-4.277753749657927
4,381,-4.3010270923761444
4,382,-4.3243004350943615
4,383,-4.3475737778125785
4,384,-4.3708471205307955
4,385,-4.3941204632490125
4,386,-4.4173938059672295
4,387,-4.4406671486854465
4,388,-4.463940491403664
4,389,-4.487213834121881
4,390,-4.510487176840098
4,391,-4.533760519558315
4,392,-4.557033862276532
4,393,-4.580307204994749
4,394,-4.603580547712966
4,395,-4.626853890431183
4,396,-4.6501272331494
4,397,-4.673400575867617
4,398,-4.696673918585834
4,399,-4.719947261304051
4,400,-4.743220604022268
4,401,-4.766493946740485
4,402,-4.789767289458702
4,403,-4.813040632176919
5,404,-4.836313974895136
5,405,-4.859587317613353
5,406,-4.88286066033157
5,407,-4.906134003049787
5,408,-4.929407345768004
5,409,-4.952680688486221
5,410,-4.975954031204438
5,411,-4.999227373922655
5,412,-5.022500716640872
5,413,-5.045774059359089
5,414,-5.069047402077306
5,415,-5.092320744795523
5,416,-5.11559408751374
5,417,-5.138867430231957
5,418,-5.162140772950174
5,419,-5.185414115668391
5,420,-5.208687458386608
5,421,-5.231960801104825
5,422,-5.255234143823042
5,423,-5.278507486541259
5,424,-5.301780829259476
5,425,-5.325054171977693
5,426,-5.34832751469591
5,427,-5.371600857414127
5,428,-5.394874200132344
5,429,-5.418147542850561
5,430,-5.441420885568778
5,431,-5.464694228286995
5,432,-5.487967571005212
5,433,-5.511240913723429
5,434,-5.534514256441646
5,435,-5.557787599159863
5,436,-5.58106094187808
5,437,-5.604334284596297
5,438,-5.627607627314514
5,439,-5.650880970032731
5,440,-5.674154312750948
5,441,-5.697427655469165
5,442,-5.720700998187382
5,443,-5.743974340905599
5,444,-5.7672476836238165
5,445,-5.7905210263420335
5,446,-5.8137943690602505
5,447,-5.8370677117784675
5,448,-5.8603410544966845
5,449,-5.8836143972149015
5,450,-5.9068877399331186
5,451,-5.930161082651336
5,452,-5.953434425369553
5,453,-5.97670776808777
5,454,-5.999981110805987
5,455,-6.0164642787879234
5,456,-6.03294744676986
5,457,-6.049430614751797
5,458,-6.065913782733734
5,459,-6.082396950715671
5,460,-6.098880118697608
5,461,-6.115363286679544
5,462,-6.131846454661481
5,463,-6.148329622643418
5,464,-6.164812790625355
5,465,-6.181295958607292
5,466,-6.197779126589229
5,467,-6.214262294571165
5,468,-6.230745462553102
5,469,-6.247228630535039
5,470,-6.263711798516976
5,471,-6.280194966498913
5,472,-6.29667813448085
5,473,-6.313161302462786
5,474,-6.329644470444723
5,475,-6.34612763842666
5,476,-6.362610806408597
5,477,-6.379093974390534
5,478,-6.3955771423724705
5,479,-6.412060310354407
5,480,-6.428543478336344
5,481,-6.445026646318281
5,482,-6.461509814300218
5,483,-6.477992982282155
5,484,-6.4944761502640915
5,485,-6.510959318246028
5,486,-6.527442486227965
5,487,-6.543925654209902
5,488,-6.560408822191839
5,489,-6.576891990173776
5,490,-6.5933751581557125
5,491,-6.609858326137649
5,492,-6.626341494119586
5,493,-6.642824662101523
5,494,-6.65930783008346
5,495,-6.675790998065397
5,496,-6.6922741660473335
5,497,-6.70875733402927
5,498,-6.725240502011207
5,499,-6.741723669993144
5,500,-6.758206837975081
5,501,-6.774690005957018
5,502,-6.7911731739389545
5,503,-6.807656341920891
6,504,-6.824139509902828
6,505,-6.840622677884765
6,506,-6.857105845866702
6,507,-6.873589013848639
6,508,-6.8900721818305755
6,509,-6.906555349812512
6,510,-6.923038517794449
6,511,-6.939521685776386
6,512,-6.956004853758323
6,513,-6.97248802174026
6,514,-6.988971189722196
6,515,-7.005454357704133
6,516,-7.02193752568607
6,517,-7.038420693668007
6,518,-7.054903861649944
6,519,-7.071387029631881
6,520,-7.087870197613817
6,521,-7.104353365595754
6,522,-7.120836533577691
6,523,-7.137319701559628
6,524,-7.153802869541565
6,525,-7.170286037523502
6,526,-7.186769205505438
6,527,-7.203252373487375
6,528,-7.219735541469312
6,529,-7.236218709451249
6,530,-7.252701877433186
6,531,-7.269185045415123
6,532,-7.285668213397059
6,533,-7.302151381378996
6,534,-7.318634549360933
6,535,-7.33511771734287
6,536,-7.351600885324807
6,537,-7.3680840533067435
6,538,-7.38456722128868
6,539,-7.401050389270617
6,540,-7.417533557252554
6,541,-7.434016725234491
6,542,-7.450499893216428
6,543,-7.4669830611983645
6,544,-7.483466229180301
6,545,-7.499949397162238
6,546,-7.516432565144175
6,547,-7.532915733126112
6,548,-7.549398901108049
6,549,-7.5658820690899855
6,550,-7.582365237071922
6,551,-7.598848405053859
6,552,-7.615331573035796
6,553,-7.631814741017733
6,554,-7.64829790899967
6,555,-7.648451996277206
6,556,-7.648606083554743
6,557,-7.648760170832279
6,558,-7.648914258109816
6,559,-7.649068345387352
6,560,-7.649222432664889
6,561,-7.649376519942425
6,562,-7.649530607219962
6,563,-7.649684694497498
6,564,-7.649838781775035
6,565,-7.649992869052571
6,566,-7.650146956330108
6,567,-7.650301043607644
6,568,-7.650455130885181
6,569,-7.650609218162717
6,570,-7.650763305440254
6,571,-7.6509173927177905
6,572,-7.651071479995327
6,573,-7.6512255672728635
6,574,-7.6513796545504
6,575,-7.6515337418279366
6,576,-7.651687829105473
6,577,-7.65184191638301
6,578,-7.651996003660546
6,579,-7.652150090938083
6,580,-7.652304178215619
6,581,-7.652458265493156
6,582,-7.652612352770692
6,583,-7.652766440048229
6,584,-7.652920527325765
6,585,-7.653074614603302
6,586,-7.653228701880838
6,587,-7.653382789158375
6,588,-7.653536876435911
6,589,-7.653690963713448
6,590,-7.653845050990984
6,591,-7.653999138268521
6,592,-7.654153225546057
6,593,-7.654307312823594
6,594,-7.65446140010113
6,595,-7.654615487378667
6,596,-7.6547695746562034
6,597,-7.65492366193374
6,598,-7.6550777492112765
6,599,-7.655231836488813
6,600,-7.6553859237663495
6,601,-7.655540011043886
6,602,-7.655694098321423
6,603,-7.655848185598959
6,604,-7.656002272876496
7,605,-7.656156360154032
7,606,-7.656310447431569
7,607,-7.656464534709105
7,608,-7.656618621986642
7,609,-7.656772709264178
7,610,-7.656926796541715
7,611,-7.657080883819251
7,612,-7.657234971096788
7,613,-7.657389058374324
7,614,-7.657543145651861
7,615,-7.657697232929397
7,616,-7.657851320206934
7,617,-7.65800540748447
7,618,-7.658159494762007
7,619,-7.658313582039543
7,620,-7.65846766931708
7,621,-7.658621756594616
7,622,-7.658775843872153
7,623,-7.6589299311496895
7,624,-7.659084018427226
7,625,-7.6592381057047625
7,626,-7.659392192982299
7,627,-7.6595462802598355
7,628,-7.659700367537372
7,629,-7.659854454814909
7,630,-7.660008542092445
7,631,-7.660162629369982
7,632,-7.660316716647518
7,633,-7.660470803925055
7,634,-7.660624891202591
7,635,-7.660778978480128
7,636,-7.660933065757664
7,637,-7.661087153035201
7,638,-7.661241240312737
7,639,-7.661395327590274
7,640,-7.66154941486781
7,641,-7.661703502145347
7,642,-7.661857589422883
7,643,-7.66201167670042
7,644,-7.662165763977956
7,645,-7.662319851255493
7,646,-7.662473938533029
7,647,-7.662628025810566
7,648,-7.662782113088102
7,649,-7.662936200365639
7,650,-7.6630902876431755
7,651,-7.663244374920712
7,652,-7.6633984621982485
7,653,-7.663552549475785
7,654,-7.6637066367533215
7,655,-7.663860724030858
7,656,-7.638623156136304
7,657,-7.61338558824175
7,658,-7.588148020347195
7,659,-7.562910452452641
7,660,-7.537672884558087
7,661,-7.512435316663533
7,662,-7.4871977487689785
7,663,-7.461960180874424
7,664,-7.43672261297987
7,665,-7.411485045085316
7,666,-7.386247477190762
7,667,-7.361009909296207
7,668,-7.335772341401653
7,669,-7.310534773507099
7,670,-7.285297205612545
7,671,-7.2600596377179905
7,672,-7.234822069823436
7,673,-7.209584501928882
7,674,-7.184346934034328
7,675,-7.159109366139774
7,676,-7.133871798245219
7,677,-7.108634230350665
7,678,-7.083396662456111
7,679,-7.058159094561557
7,680,-7.032921526667002
7,681,-7.007683958772448
7,682,-6.982446390877894
7,683,-6.95720882298334
7,684,-6.9319712550887855
7,685,-6.906733687194231
7,686,-6.881496119299677
7,687,-6.856258551405123
7,688,-6.831020983510569
7,689,-6.805783415616014
7,690,-6.78054584772146
7,691,-6.755308279826906
7,692,-6.730070711932352
7,693,-6.7048331440377975
7,694,-6.679595576143243
7,695,-6.654358008248689
7,696,-6.629120440354135
7,697,-6.603882872459581
7,698,-6.578645304565026
7,699,-6.553407736670472
7,700,-6.528170168775918
7,701,-6.502932600881364
7,702,-6.4776950329868095
7,703,-6.452457465092255
7,704,-6.427219897197701
7,705,-6.401982329303147
8,706,-6.376744761408593
8,707,-6.351507193514038
8,708,-6.326269625619484
8,709,-6.30103205772493
8,710,-6.275794489830376
8,711,-6.2505569219358215
8,712,-6.225319354041267
8,713,-6.200081786146713
8,714,-6.174844218252159
8,715,-6.149606650357605
8,716,-6.12436908246305
8,717,-6.099131514568496
8,718,-6.073893946673942
8,719,-6.048656378779388
8,720,-6.023418810884833
8,721,-5.998181242990279
8,722,-5.972943675095725
8,723,-5.947706107201171
8,724,-5.9224685393066165
8,725,-5.897230971412062
8,726,-5.871993403517508
8,727,-5.846755835622954
8,728,-5.8215182677284
8,729,-5.796280699833845
8,730,-5.771043131939291
8,731,-5.745805564044737
8,732,-5.720567996150183
8,733,-5.6953304282556285
8,734,-5.670092860361074
8,735,-5.64485529246652
8,736,-5.619617724571966
8,737,-5.594380156677412
8,738,-5.569142588782857
8,739,-5.543905020888303
8,740,-5.518667452993749
8,741,-5.493429885099195
8,742,-5.4681923172046405
8,743,-5.442954749310086
8,744,-5.417717181415532
8,745,-5.392479613520978
8,746,-5.367242045626424
8,747,-5.342004477731869
8,748,-5.316766909837315
8,749,-5.291529341942761
8,750,-5.266291774048207
8,751,-5.2410542061536525
8,752,-5.215816638259098
8,753,-5.190579070364544
8,754,-5.16534150246999
8,755,-5.140103934575436
8,756,-5.114866366680881
8,757,-5.056410060214829
8,758,-4.997953753748777
8,759,-4.939497447282725
8,760,-4.881041140816673
8,761,-4.822584834350621
8,762,-4.764128527884568
8,763,-4.705672221418516
8,764,-4.647215914952464
8,765,-4.588759608486412
8,766,-4.53030330202036
8,767,-4.471846995554308
8,768,-4.4133906890882555
8,769,-4.354934382622203
8,770,-4.296478076156151
8,771,-4.238021769690099
8,772,-4.179565463224047
8,773,-4.121109156757995
8,774,-4.062652850291943
8,775,-4.00419654382589
8,776,-3.945740237359838
8,777,-3.887283930893785
8,778,-3.8288276244277326
8,779,-3.77037131796168
8,780,-3.7119150114956274
8,781,-3.653458705029575
8,782,-3.595002398563522
8,783,-3.5365460920974696
8,784,-3.478089785631417
8,785,-3.4196334791653644
8,786,-3.361177172699312
8,787,-3.3027208662332592
8,788,-3.2442645597672066
8,789,-3.185808253301154
8,790,-3.1273519468351014
8,791,-3.068895640369049
8,792,-3.0104393339029962
8,793,-2.9519830274369436
8,794,-2.893526720970891
8,795,-2.8350704145048384
8,796,-2.776614108038786
8,797,-2.7181578015727332
8,798,-2.6597014951066806
8,799,-2.601245188640628
8,800,-2.5427888821745754
8,801,-2.484332575708523
8,802,-2.4258762692424702
8,803,-2.3674199627764176
8,804,-2.308963656310365
8,805,-2.2505073498443124
8,806,-2.19205104337826
9,807,-2.1335947369122072
9,808,-2.0751384304461546
9,809,-2.016682123980102
9,810,-1.9582258175140494
9,811,-1.8997695110479969
9,812,-1.8413132045819443
9,813,-1.7828568981158917
9,814,-1.724400591649839
9,815,-1.6659442851837865
9,816,-1.6074879787177339
9,817,-1.5490316722516813
9,818,-1.4905753657856287
9,819,-1.432119059319576
9,820,-1.3736627528535235
9,821,-1.3152064463874709
9,822,-1.2567501399214183
9,823,-1.1982938334553657
9,824,-1.139837526989313
9,825,-1.0813812205232605
9,826,-1.0229249140572079
9,827,-0.9644686075911554
9,828,-0.9060123011251029
9,829,-0.8475559946590504
9,830,-0.7890996881929979
9,831,-0.7306433817269454
9,832,-0.6721870752608929
9,833,-0.6137307687948405
9,834,-0.555274462328788
9,835,-0.4968181558627355
9,836,-0.438361849396683
9,837,-0.3799055429306305
9,838,-0.321449236464578
9,839,-0.2629929299985255
9,840,-0.20453662353247304
9,841,-0.14608031706642055
9,842,-0.08762401060036806
9,843,-0.029167704134315568
9,844,0.029288602331736927
9,845,0.08774490879778943
9,846,0.14620121526384192
9,847,0.2046575217298944
9,848,0.2631138281959469
9,849,0.3215701346619994
9,850,0.3800264411280519
9,851,0.4384827475941044
9,852,0.49693905406015687
9,853,0.5553953605262094
9,854,0.6138516669922619
9,855,0.6723079734583144
9,856,0.7307642799243669
9,857,0.7892205863904194
9,858,0.887122778764996
9,859,0.9850249711395727
9,860,1.0829271635141493
9,861,1.180829355888726
9,862,1.2787315482633026
9,863,1.3766337406378792
9,864,1.474535933012456
9,865,1.5724381253870325
9,866,1.6703403177616092
9,867,1.7682425101361858
9,868,1.8661447025107625
9,869,1.9640468948853391
9,870,2.061949087259916
9,871,2.1598512796344926
9,872,2.2577534720090693
9,873,2.355655664383646
9,874,2.4535578567582226
9,875,2.5514600491327992
9,876,2.649362241507376
9,877,2.7472644338819525
9,878,2.845166626256529
9,879,2.943068818631106
9,880,3.0409710110056825
9,881,3.138873203380259
9,882,3.2367753957548357
9,883,3.3346775881294124
9,884,3.432579780503989
9,885,3.5304819728785657
9,886,3.6283841652531423
9,887,3.726286357627719
9,888,3.8241885500022956
9,889,3.9220907423768723
9,890,4.019992934751449
9,891,4.117895127126026
9,892,4.215797319500603
9,893,4.31369951187518
9,894,4.411601704249757
9,895,4.509503896624334
9,896,4.6074060889989115
9,897,4.7053082813734886
9,898,4.803210473748066
9,899,4.901112666122643
9,900,4.99901485849722
9,901,5.096917050871797
9,902,5.194819243246374
9,903,5.292721435620951
9,904,5.390623627995528
9,905,5.488525820370105
9,906,5.586428012744682
9,907,5.6843302051192595
10,908,5.7822323974938366
10,909,5.880134589868414
10,910,5.978036782242991
10,911,6.075938974617568
10,912,6.173841166992145
10,913,6.271743359366722
10,914,6.369645551741299
10,915,6.467547744115876
10,916,6.565449936490453
10,917,6.66335212886503
10,918,6.7612543212396075
10,919,6.8591565136141845
10,920,6.957058705988762
10,921,7.054960898363339
10,922,7.152863090737916
10,923,7.250765283112493
10,924,7.34866747548707
10,925,7.446569667861647
10,926,7.544471860236224
10,927,7.642374052610801
10,928,7.740276244985378
10,929,7.8381784373599555
10,930,7.9360806297345325
10,931,8.03398282210911
10,932,8.131885014483686
10,933,8.229787206858262
10,934,8.327689399232838
10,935,8.425591591607414
10,936,8.52349378398199
10,937,8.621395976356567
10,938,8.719298168731143
10,939,8.81720036110572
10,940,8.915102553480295
10,941,9.013004745854872
10,942,9.110906938229448
10,943,9.208809130604024
10,944,9.3067113229786
10,945,9.404613515353176
10,946,9.502515707727753
10,947,9.600417900102329
10,948,9.698320092476905
10,949,9.796222284851481
10,950,9.894124477226057
10,951,9.992026669600634
10,952,10.08992886197521
10,953,10.187831054349786
10,954,10.285733246724362
10,955,10.383635439098938
10,956,10.481537631473515
10,957,10.579439823848091
10,958,10.677342016222667
10,959,10.820034324847772
10,960,10.962726633472876
10,961,11.10541894209798
10,962,11.248111250723085
10,963,11.390803559348189
10,964,11.533495867973294
10,965,11.676188176598398
10,966,11.818880485223502
10,967,11.961572793848607
10,968,12.104265102473711
10,969,12.246957411098816
10,970,12.38964971972392
10,971,12.532342028349024
10,972,12.675034336974129
10,973,12.817726645599233
10,974,12.960418954224338
10,975,13.103111262849442
10,976,13.245803571474546
10,977,13.38849588009965
10,978,13.531188188724755
10,979,13.67388049734986
10,980,13.816572805974964
10,981,13.959265114600068
10,982,14.101957423225173
10,983,14.244649731850277
10,984,14.387342040475382
10,985,14.530034349100486
10,986,14.67272665772559
10,987,14.815418966350695
10,988,14.9581112749758
10,989,15.100803583600904
10,990,15.243495892226008
10,991,15.386188200851112
10,992,15.528880509476217
10,993,15.671572818101321
10,994,15.814265126726426
10,995,15.95695743535153
10,996,16.099649743976634
10,997,16.24234205260174
10,998,16.385034361226843
10,999,16.527726669851948
10,1000,16.670418978477052
10,1001,16.813111287102156
10,1002,16.95580359572726
10,1003,17.098495904352365
10,1004,17.24118821297747
10,1005,17.383880521602574
10,1006,17.52657283022768
10,1007,17.669265138852783
10,1008,17.811957447477887
11,1009,17.95464975610299
11,1010,18.097342064728096
11,1011,18.2400343733532
11,1012,18.382726681978305
11,1013,18.52541899060341
11,1014,18.668111299228514
11,1015,18.810803607853618
11,1016,18.953495916478722
11,1017,19.096188225103827
11,1018,19.23888053372893
11,1019,19.381572842354036
11,1020,19.52426515097914
11,1021,19.666957459604244
11,1022,19.80964976822935
11,1023,19.952342076854453
11,1024,20.095034385479558
11,1025,20.237726694104662
11,1026,20.380419002729766
11,1027,20.52311131135487
11,1028,20.665803619979975
11,1029,20.80849592860508
11,1030,20.951188237230184
11,1031,21.09388054585529
11,1032,21.236572854480393
11,1033,21.379265163105497
11,1034,21.5219574717306
11,1035,21.664649780355706
11,1036,21.80734208898081
11,1037,21.950034397605915
11,1038,22.09272670623102
11,1039,22.235419014856124
11,1040,22.378111323481228
11,1041,22.520803632106333
11,1042,22.663495940731437
11,1043,22.80618824935654
11,1044,22.948880557981646
11,1045,23.09157286660675
11,1046,23.234265175231855
11,1047,23.37695748385696
11,1048,23.519649792482063
11,1049,23.662342101107168
11,1050,23.805034409732272
11,1051,23.947726718357377
11,1052,24.09041902698248
11,1053,24.233111335607585
11,1054,24.37580364423269
11,1055,24.518495952857794
11,1056,24.6611882614829
11,1057,24.803880570108003
11,1058,24.946572878733107
11,1059,25.08926518735821
11,1060,25.28179554222509
11,1061,25.47432589709197
11,1062,25.666856251958848
11,1063,25.859386606825726
11,1064,26.051916961692605
11,1065,26.244447316559484
11,1066,26.436977671426362
11,1067,26.62950802629324
11,1068,26.82203838116012
11,1069,27.014568736026998
11,1070,27.207099090893877
11,1071,27.399629445760755
11,1072,27.592159800627634
11,1073,27.784690155494513
11,1074,27.97722051036139
11,1075,28.16975086522827
