Station,Length,Shear
2,157,19.909585082996998
2,158,19.909585082996998
2,159,19.909585082996998
2,160,19.909585082996998
2,161,19.909585082996998
2,162,19.909585082996998
2,163,19.909585082996998
2,164,19.909585082996998
2,165,19.909585082996998
2,166,19.909585082996998
2,167,19.909585082996998
2,168,19.909585082996998
2,169,19.909585082996998
2,170,19.909585082996998
2,171,19.909585082996998
2,172,19.909585082996998
2,173,19.909585082996998
2,174,19.909585082996998
2,175,19.909585082996998
2,176,19.909585082996998
2,177,19.909585082996998
2,178,19.909585082996998
2,179,19.909585082996998
2,180,19.909585082996998
2,181,19.909585082996998
2,182,19.909585082996998
2,183,19.909585082996998
2,184,19.909585082996998
2,185,19.909585082996998
2,186,19.909585082996998
2,187,19.909585082996998
2,188,19.909585082996998
2,189,19.909585082996998
2,190,19.909585082996998
2,191,19.909585082996998
2,192,19.909585082996998
2,193,19.909585082996998
2,194,19.909585082996998
2,195,19.909585082996998
2,196,19.909585082996998
2,197,19.909585082996998
2,198,19.909585082996998
2,199,19.909585082996998
2,200,19.909585082996998
2,201,19.909585082996998
2,202,19.909585082996998
2,203,19.909585082996998
2,204,19.909585082996998
3,205,19.909585082996998
3,206,19.909585082996998
3,207,19.909585082996998
3,208,19.909585082996998
3,209,19.909585082996998
3,210,19.909585082996998
3,211,19.909585082996998
3,212,19.909585082996998
3,213,19.909585082996998
3,214,19.909585082996998
3,215,19.909585082996998
3,216,19.909585082996998
3,217,19.909585082996998
3,218,19.909585082996998
3,219,19.909585082996998
3,220,19.909585082996998
3,221,19.909585082996998
3,222,19.909585082996998
3,223,19.909585082996998
3,224,19.909585082996998
3,225,19.909585082996998
3,226,19.909585082996998
3,227,19.909585082996998
3,228,19.909585082996998
3,229,19.909585082996998
3,230,19.909585082996998
3,231,19.909585082996998
3,232,19.909585082996998
3,233,19.909585082996998
3,234,19.909585082996998
3,235,19.909585082996998
3,236,19.909585082996998
3,237,19.909585082996998
3,238,19.909585082996998
3,239,19.909585082996998
3,240,19.909585082996998
3,241,19.909585082996998
3,242,19.909585082996998
3,243,19.909585082996998
3,244,19.909585082996998
3,245,19.909585082996998
3,246,19.909585082996998
3,247,19.909585082996998
3,248,19.909585082996998
3,249,19.909585082996998
3,250,19.909585082996998
3,251,19.909585082996998
3,252,19.909585082996998
3,253,19.909585082996998
3,254,19.909585082996998
3,255,19.909585082996998
3,256,19.909585082996998
3,257,36.916865178280005
3,258,36.916865178280005
3,259,36.916865178280005
3,260,36.916865178280005
3,261,36.916865178280005
3,262,36.916865178280005
3,263,36.916865178280005
3,264,36.916865178280005
3,265,36.916865178280005
3,266,36.916865178280005
3,267,36.916865178280005
3,268,36.916865178280005
3,269,36.916865178280005
3,270,36.916865178280005
3,271,36.916865178280005
3,272,36.916865178280005
3,273,36.916865178280005
3,274,36.916865178280005
3,275,36.916865178280005
3,276,36.916865178280005
3,277,36.916865178280005
3,278,36.916865178280005
3,279,36.916865178280005
3,280,36.916865178280005
3,281,36.916865178280005
3,282,36.916865178280005
3,283,36.916865178280005
3,284,36.916865178280005
3,285,36.916865178280005
3,286,36.916865178280005
3,287,36.916865178280005
3,288,36.916865178280005
3,289,36.916865178280005
3,290,36.916865178280005
3,291,36.916865178280005
3,292,36.916865178280005
3,293,36.916865178280005
3,294,36.916865178280005
3,295,36.916865178280005
3,296,36.916865178280005
3,297,36.916865178280005
3,298,36.916865178280005
3,299,36.916865178280005
3,300,36.916865178280005
3,301,36.916865178280005
3,302,36.916865178280005
3,303,36.916865178280005
3,304,36.916865178280005
3,305,36.916865178280005
3,306,36.916865178280005
3,307,36.916865178280005
4,308,36.916865178280005
4,309,36.916865178280005
4,310,36.916865178280005
4,311,36.916865178280005
4,312,36.916865178280005
4,313,36.916865178280005
4,314,36.916865178280005
4,315,36.916865178280005
4,316,36.916865178280005
4,317,36.916865178280005
4,318,36.916865178280005
4,319,36.916865178280005
4,320,36.916865178280005
4,321,36.916865178280005
4,322,36.916865178280005
4,323,36.916865178280005
4,324,36.916865178280005
4,325,36.916865178280005
4,326,36.916865178280005
4,327,36.916865178280005
4,328,36.916865178280005
4,329,36.916865178280005
4,330,36.916865178280005
4,331,36.916865178280005
4,332,36.916865178280005
4,333,36.916865178280005
4,334,36.916865178280005
4,335,36.916865178280005
4,336,36.916865178280005
4,337,36.916865178280005
4,338,36.916865178280005
4,339,36.916865178280005
4,340,36.916865178280005
4,341,36.916865178280005
4,342,36.916865178280005
4,343,36.916865178280005
4,344,36.916865178280005
4,345,36.916865178280005
4,346,36.916865178280005
4,347,36.916865178280005
4,348,36.916865178280005
4,349,36.916865178280005
4,350,36.916865178280005
4,351,36.916865178280005
4,352,36.916865178280005
4,353,36.916865178280005
4,354,36.916865178280005
4,355,36.916865178280005
4,356,36.916865178280005
4,357,36.916865178280005
4,358,36.916865178280005
4,359,36.916865178280005
4,360,57.625178306770856
4,361,57.625178306770856
4,362,57.625178306770856
4,363,57.625178306770856
4,364,57.625178306770856
4,365,57.625178306770856
4,366,57.625178306770856
4,367,57.625178306770856
4,368,57.625178306770856
4,369,57.625178306770856
4,370,57.625178306770856
4,371,57.625178306770856
4,372,57.625178306770856
4,373,57.625178306770856
4,374,57.625178306770856
4,375,57.625178306770856
4,376,57.625178306770856
4,377,57.625178306770856
4,378,57.625178306770856
4,379,57.625178306770856
4,380,57.625178306770856
4,381,57.625178306770856
4,382,57.625178306770856
4,383,57.625178306770856
4,384,57.625178306770856
4,385,57.625178306770856
4,386,57.625178306770856
4,387,57.625178306770856
4,388,57.625178306770856
4,389,57.625178306770856
4,390,57.625178306770856
4,391,57.625178306770856
4,392,57.625178306770856
4,393,57.625178306770856
4,394,57.625178306770856
4,395,57.625178306770856
4,396,57.625178306770856
4,397,57.625178306770856
4,398,57.625178306770856
4,399,57.625178306770856
4,400,57.625178306770856
4,401,57.625178306770856
4,402,57.625178306770856
4,403,57.625178306770856
4,404,57.625178306770856
4,405,57.625178306770856
4,406,57.625178306770856
4,407,57.625178306770856
4,408,57.625178306770856
4,409,57.625178306770856
4,410,57.625178306770856
5,411,57.625178306770856
5,412,57.625178306770856
5,413,57.625178306770856
5,414,57.625178306770856
5,415,57.625178306770856
5,416,57.625178306770856
5,417,57.625178306770856
5,418,57.625178306770856
5,419,57.625178306770856
5,420,57.625178306770856
5,421,57.625178306770856
5,422,57.625178306770856
5,423,57.625178306770856
5,424,57.625178306770856
5,425,57.625178306770856
5,426,57.625178306770856
5,427,57.625178306770856
5,428,57.625178306770856
5,429,57.625178306770856
5,430,57.625178306770856
5,431,57.625178306770856
5,432,57.625178306770856
5,433,57.625178306770856
5,434,57.625178306770856
5,435,57.625178306770856
5,436,57.625178306770856
5,437,57.625178306770856
5,438,57.625178306770856
5,439,57.625178306770856
5,440,57.625178306770856
5,441,57.625178306770856
5,442,57.625178306770856
5,443,57.625178306770856
5,444,57.625178306770856
5,445,57.625178306770856
5,446,57.625178306770856
5,447,57.625178306770856
5,448,57.625178306770856
5,449,57.625178306770856
5,450,57.625178306770856
5,451,57.625178306770856
5,452,57.625178306770856
5,453,57.625178306770856
5,454,57.625178306770856
5,455,57.625178306770856
5,456,57.625178306770856
5,457,57.625178306770856
5,458,57.625178306770856
5,459,57.625178306770856
5,460,57.625178306770856
5,461,57.625178306770856
5,462,57.625178306770856
5,463,81.5797207843005
5,464,81.5797207843005
5,465,81.5797207843005
5,466,81.5797207843005
5,467,81.5797207843005
5,468,81.5797207843005
5,469,81.5797207843005
5,470,81.5797207843005
5,471,81.5797207843005
5,472,81.5797207843005
5,473,81.5797207843005
5,474,81.5797207843005
5,475,81.5797207843005
5,476,81.5797207843005
5,477,81.5797207843005
5,478,81.5797207843005
5,479,81.5797207843005
5,480,81.5797207843005
5,481,81.5797207843005
5,482,81.5797207843005
5,483,81.5797207843005
5,484,81.5797207843005
5,485,81.5797207843005
5,486,81.5797207843005
5,487,81.5797207843005
5,488,81.5797207843005
5,489,81.5797207843005
5,490,81.5797207843005
5,491,81.5797207843005
5,492,81.5797207843005
5,493,81.5797207843005
5,494,81.5797207843005
5,495,81.5797207843005
5,496,81.5797207843005
5,497,81.5797207843005
5,498,81.5797207843005
5,499,81.5797207843005
5,500,81.5797207843005
5,501,81.5797207843005
5,502,81.5797207843005
5,503,81.5797207843005
5,504,81.5797207843005
5,505,81.5797207843005
5,506,81.5797207843005
5,507,81.5797207843005
5,508,81.5797207843005
5,509,81.5797207843005
5,510,81.5797207843005
5,511,81.5797207843005
5,512,81.5797207843005
6,513,81.5797207843005
6,514,81.5797207843005
6,515,81.5797207843005
6,516,81.5797207843005
6,517,81.5797207843005
6,518,81.5797207843005
6,519,81.5797207843005
6,520,81.5797207843005
6,521,81.5797207843005
6,522,81.5797207843005
6,523,81.5797207843005
6,524,81.5797207843005
6,525,81.5797207843005
6,526,81.5797207843005
6,527,81.5797207843005
6,528,81.5797207843005
6,529,81.5797207843005
6,530,81.5797207843005
6,531,81.5797207843005
6,532,81.5797207843005
6,533,81.5797207843005
6,534,81.5797207843005
6,535,81.5797207843005
6,536,81.5797207843005
6,537,81.5797207843005
6,538,81.5797207843005
6,539,81.5797207843005
6,540,81.5797207843005
6,541,81.5797207843005
6,542,81.5797207843005
6,543,81.5797207843005
6,544,81.5797207843005
6,545,81.5797207843005
6,546,81.5797207843005
6,547,81.5797207843005
6,548,81.5797207843005
6,549,81.5797207843005
6,550,81.5797207843005
6,551,81.5797207843005
6,552,81.5797207843005
6,553,81.5797207843005
6,554,81.5797207843005
6,555,81.5797207843005
6,556,81.5797207843005
6,557,81.5797207843005
6,558,81.5797207843005
6,559,81.5797207843005
6,560,81.5797207843005
6,561,81.5797207843005
6,562,81.5797207843005
6,563,81.5797207843005
6,564,81.5797207843005
6,565,108.42558408336951
6,566,108.42558408336951
6,567,108.42558408336951
6,568,108.42558408336951
6,569,108.42558408336951
6,570,108.42558408336951
6,571,108.42558408336951
6,572,108.42558408336951
6,573,108.42558408336951
6,574,108.42558408336951
6,575,108.42558408336951
6,576,108.42558408336951
6,577,108.42558408336951
6,578,108.42558408336951
6,579,108.42558408336951
6,580,108.42558408336951
6,581,108.42558408336951
6,582,108.42558408336951
6,583,108.42558408336951
6,584,108.42558408336951
6,585,108.42558408336951
6,586,108.42558408336951
6,587,108.42558408336951
6,588,108.42558408336951
6,589,108.42558408336951
6,590,108.42558408336951
6,591,108.42558408336951
6,592,108.42558408336951
6,593,108.42558408336951
6,594,108.42558408336951
6,595,108.42558408336951
6,596,108.42558408336951
6,597,108.42558408336951
6,598,108.42558408336951
6,599,108.42558408336951
6,600,108.42558408336951
6,601,108.42558408336951
6,602,108.42558408336951
6,603,108.42558408336951
6,604,108.42558408336951
6,605,108.42558408336951
6,606,108.42558408336951
6,607,108.42558408336951
6,608,108.42558408336951
6,609,108.42558408336951
6,610,108.42558408336951
6,611,108.42558408336951
6,612,108.42558408336951
6,613,108.42558408336951
6,614,108.42558408336951
6,615,108.42558408336951
7,616,108.42558408336951
7,617,108.42558408336951
7,618,108.42558408336951
7,619,108.42558408336951
7,620,108.42558408336951
7,621,108.42558408336951
7,622,108.42558408336951
7,623,108.42558408336951
7,624,108.42558408336951
7,625,108.42558408336951
7,626,108.42558408336951
7,627,108.42558408336951
7,628,108.42558408336951
7,629,108.42558408336951
7,630,108.42558408336951
7,631,108.42558408336951
7,632,108.42558408336951
7,633,108.42558408336951
7,634,108.42558408336951
7,635,108.42558408336951
7,636,108.42558408336951
7,637,108.42558408336951
7,638,108.42558408336951
7,639,108.42558408336951
7,640,108.42558408336951
7,641,108.42558408336951
7,642,108.42558408336951
7,643,108.42558408336951
7,644,108.42558408336951
7,645,108.42558408336951
7,646,108.42558408336951
7,647,108.42558408336951
7,648,108.42558408336951
7,649,108.42558408336951
7,650,108.42558408336951
7,651,108.42558408336951
7,652,108.42558408336951
7,653,108.42558408336951
7,654,108.42558408336951
7,655,108.42558408336951
7,656,108.42558408336951
7,657,108.42558408336951
7,658,108.42558408336951
7,659,108.42558408336951
7,660,108.42558408336951
7,661,108.42558408336951
7,662,108.42558408336951
7,663,108.42558408336951
7,664,108.42558408336951
7,665,108.42558408336951
7,666,108.42558408336951
7,667,108.42558408336951
7,668,137.87918195484437
7,669,137.87918195484437
7,670,137.87918195484437
7,671,137.87918195484437
7,672,137.87918195484437
7,673,137.87918195484437
7,674,137.87918195484437
7,675,137.87918195484437
7,676,137.87918195484437
7,677,137.87918195484437
7,678,137.87918195484437
7,679,137.87918195484437
7,680,137.87918195484437
7,681,137.87918195484437
7,682,137.87918195484437
7,683,137.87918195484437
7,684,137.87918195484437
7,685,137.87918195484437
7,686,137.87918195484437
7,687,137.87918195484437
7,688,137.87918195484437
7,689,137.87918195484437
7,690,137.87918195484437
7,691,137.87918195484437
7,692,137.87918195484437
7,693,137.87918195484437
7,694,137.87918195484437
7,695,137.87918195484437
7,696,137.87918195484437
7,697,137.87918195484437
7,698,137.87918195484437
7,699,137.87918195484437
7,700,137.87918195484437
7,701,137.87918195484437
7,702,137.87918195484437
7,703,137.87918195484437
7,704,137.87918195484437
7,705,137.87918195484437
7,706,137.87918195484437
7,707,137.87918195484437
7,708,137.87918195484437
7,709,137.87918195484437
7,710,137.87918195484437
7,711,137.87918195484437
7,712,137.87918195484437
7,713,137.87918195484437
7,714,137.87918195484437
7,715,137.87918195484437
7,716,137.87918195484437
7,717,137.87918195484437
7,718,137.87918195484437
8,719,137.87918195484437
8,720,137.87918195484437
8,721,137.87918195484437
8,722,137.87918195484437
8,723,137.87918195484437
8,724,137.87918195484437
8,725,137.87918195484437
8,726,137.87918195484437
8,727,137.87918195484437
8,728,137.87918195484437
8,729,137.87918195484437
8,730,137.87918195484437
8,731,137.87918195484437
8,732,137.87918195484437
8,733,137.87918195484437
8,734,137.87918195484437
8,735,137.87918195484437
8,736,137.87918195484437
8,737,137.87918195484437
8,738,137.87918195484437
8,739,137.87918195484437
8,740,137.87918195484437
8,741,137.87918195484437
8,742,137.87918195484437
8,743,137.87918195484437
8,744,137.87918195484437
8,745,137.87918195484437
8,746,137.87918195484437
8,747,137.87918195484437
8,748,137.87918195484437
8,749,137.87918195484437
8,750,137.87918195484437
8,751,137.87918195484437
8,752,137.87918195484437
8,753,137.87918195484437
8,754,137.87918195484437
8,755,137.87918195484437
8,756,137.87918195484437
8,757,137.87918195484437
8,758,137.87918195484437
8,759,137.87918195484437
8,760,137.87918195484437
8,761,137.87918195484437
8,762,137.87918195484437
8,763,137.87918195484437
8,764,137.87918195484437
8,765,137.87918195484437
8,766,137.87918195484437
8,767,137.87918195484437
8,768,137.87918195484437
8,769,137.87918195484437
8,770,137.87918195484437
8,771,169.695389673418
8,772,169.695389673418
8,773,169.695389673418
8,774,169.695389673418
8,775,169.695389673418
8,776,169.695389673418
8,777,169.695389673418
8,778,169.695389673418
8,779,169.695389673418
8,780,169.695389673418
8,781,169.695389673418
8,782,169.695389673418
8,783,169.695389673418
8,784,169.695389673418
8,785,169.695389673418
8,786,169.695389673418
8,787,169.695389673418
8,788,169.695389673418
8,789,169.695389673418
8,790,169.695389673418
8,791,169.695389673418
8,792,169.695389673418
8,793,169.695389673418
8,794,169.695389673418
8,795,169.695389673418
8,796,169.695389673418
8,797,169.695389673418
8,798,169.695389673418
8,799,169.695389673418
8,800,169.695389673418
8,801,169.695389673418
8,802,169.695389673418
8,803,169.695389673418
8,804,169.695389673418
8,805,169.695389673418
8,806,169.695389673418
8,807,169.695389673418
8,808,169.695389673418
8,809,169.695389673418
8,810,169.695389673418
8,811,169.695389673418
8,812,169.695389673418
8,813,169.695389673418
8,814,169.695389673418
8,815,169.695389673418
8,816,169.695389673418
8,817,169.695389673418
8,818,169.695389673418
8,819,169.695389673418
8,820,169.695389673418
9,821,169.695389673418
9,822,169.695389673418
9,823,169.695389673418
9,824,169.695389673418
9,825,169.695389673418
9,826,169.695389673418
9,827,169.695389673418
9,828,169.695389673418
9,829,169.695389673418
9,830,169.695389673418
9,831,169.695389673418
9,832,169.695389673418
9,833,169.695389673418
9,834,169.695389673418
9,835,169.695389673418
9,836,169.695389673418
9,837,169.695389673418
9,838,169.695389673418
9,839,169.695389673418
9,840,169.695389673418
9,841,169.695389673418
9,842,169.695389673418
9,843,169.695389673418
9,844,169.695389673418
9,845,169.695389673418
9,846,169.695389673418
9,847,169.695389673418
9,848,169.695389673418
9,849,169.695389673418
9,850,169.695389673418
9,851,169.695389673418
9,852,169.695389673418
9,853,169.695389673418
9,854,169.695389673418
9,855,169.695389673418
9,856,169.695389673418
9,857,169.695389673418
9,858,169.695389673418
9,859,169.695389673418
9,860,169.695389673418
9,861,169.695389673418
9,862,169.695389673418
9,863,169.695389673418
9,864,169.695389673418
9,865,169.695389673418
9,866,169.695389673418
9,867,169.695389673418
9,868,169.695389673418
9,869,169.695389673418
9,870,169.695389673418
9,871,169.695389673418
9,872,169.695389673418
9,873,203.65035082485664
9,874,203.65035082485664
9,875,203.65035082485664
9,876,203.65035082485664
9,877,203.65035082485664
9,878,203.65035082485664
9,879,203.65035082485664
9,880,203.65035082485664
9,881,203.65035082485664
9,882,203.65035082485664
9,883,203.65035082485664
9,884,203.65035082485664
9,885,203.65035082485664
9,886,203.65035082485664
9,887,203.65035082485664
9,888,203.65035082485664
9,889,203.65035082485664
9,890,203.65035082485664
9,891,203.65035082485664
9,892,203.65035082485664
9,893,203.65035082485664
9,894,203.65035082485664
9,895,203.65035082485664
9,896,203.65035082485664
9,897,203.65035082485664
9,898,203.65035082485664
9,899,203.65035082485664
9,900,203.65035082485664
9,901,203.65035082485664
9,902,203.65035082485664
9,903,203.65035082485664
9,904,203.65035082485664
9,905,203.65035082485664
9,906,203.65035082485664
9,907,203.65035082485664
9,908,203.65035082485664
9,909,203.65035082485664
9,910,203.65035082485664
9,911,203.65035082485664
9,912,203.65035082485664
9,913,203.65035082485664
9,914,203.65035082485664
9,915,203.65035082485664
9,916,203.65035082485664
9,917,203.65035082485664
9,918,203.65035082485664
9,919,203.65035082485664
9,920,203.65035082485664
9,921,203.65035082485664
9,922,203.65035082485664
9,923,203.65035082485664
10,924,203.65035082485664
10,925,203.65035082485664
10,926,203.65035082485664
10,927,203.65035082485664
10,928,203.65035082485664
10,929,203.65035082485664
10,930,203.65035082485664
10,931,203.65035082485664
10,932,203.65035082485664
10,933,203.65035082485664
10,934,203.65035082485664
10,935,203.65035082485664
10,936,203.65035082485664
10,937,203.65035082485664
10,938,203.65035082485664
10,939,203.65035082485664
10,940,203.65035082485664
10,941,203.65035082485664
10,942,203.65035082485664
10,943,203.65035082485664
10,944,203.65035082485664
10,945,203.65035082485664
10,946,203.65035082485664
10,947,203.65035082485664
10,948,203.65035082485664
10,949,203.65035082485664
10,950,203.65035082485664
10,951,203.65035082485664
10,952,203.65035082485664
10,953,203.65035082485664
10,954,203.65035082485664
10,955,203.65035082485664
10,956,203.65035082485664
10,957,203.65035082485664
10,958,203.65035082485664
10,959,203.65035082485664
10,960,203.65035082485664
10,961,203.65035082485664
10,962,203.65035082485664
10,963,203.65035082485664
10,964,203.65035082485664
10,965,203.65035082485664
10,966,203.65035082485664
10,967,203.65035082485664
10,968,203.65035082485664
10,969,203.65035082485664
10,970,203.65035082485664
10,971,203.65035082485664
10,972,203.65035082485664
10,973,203.65035082485664
10,974,203.65035082485664
10,975,203.65035082485664
10,976,239.53444337232312
10,977,239.53444337232312
10,978,239.53444337232312
10,979,239.53444337232312
10,980,239.53444337232312
10,981,239.53444337232312
10,982,239.53444337232312
10,983,239.53444337232312
10,984,239.53444337232312
10,985,239.53444337232312
10,986,239.53444337232312
10,987,239.53444337232312
10,988,239.53444337232312
10,989,239.53444337232312
10,990,239.53444337232312
10,991,239.53444337232312
10,992,239.53444337232312
10,993,239.53444337232312
10,994,239.53444337232312
10,995,239.53444337232312
10,996,239.53444337232312
10,997,239.53444337232312
10,998,239.53444337232312
10,999,239.53444337232312
10,1000,239.53444337232312
10,1001,239.53444337232312
10,1002,239.53444337232312
10,1003,239.53444337232312
10,1004,239.53444337232312
10,1005,239.53444337232312
10,1006,239.53444337232312
10,1007,239.53444337232312
10,1008,239.53444337232312
10,1009,239.53444337232312
10,1010,239.53444337232312
10,1011,239.53444337232312
10,1012,239.53444337232312
10,1013,239.53444337232312
10,1014,239.53444337232312
10,1015,239.53444337232312
10,1016,239.53444337232312
10,1017,239.53444337232312
10,1018,239.53444337232312
10,1019,239.53444337232312
10,1020,239.53444337232312
10,1021,239.53444337232312
10,1022,239.53444337232312
10,1023,239.53444337232312
10,1024,239.53444337232312
10,1025,239.53444337232312
10,1026,239.53444337232312
11,1027,239.53444337232312
11,1028,239.53444337232312
11,1029,239.53444337232312
11,1030,239.53444337232312
11,1031,239.53444337232312
11,1032,239.53444337232312
11,1033,239.53444337232312
11,1034,239.53444337232312
11,1035,239.53444337232312
11,1036,239.53444337232312
11,1037,239.53444337232312
11,1038,239.53444337232312
11,1039,239.53444337232312
11,1040,239.53444337232312
11,1041,239.53444337232312
11,1042,239.53444337232312
11,1043,239.53444337232312
11,1044,239.53444337232312
11,1045,239.53444337232312
11,1046,239.53444337232312
11,1047,239.53444337232312
11,1048,239.53444337232312
11,1049,239.53444337232312
11,1050,239.53444337232312
11,1051,239.53444337232312
11,1052,239.53444337232312
11,1053,239.53444337232312
11,1054,239.53444337232312
11,1055,239.53444337232312
11,1056,239.53444337232312
11,1057,239.53444337232312
11,1058,239.53444337232312
11,1059,239.53444337232312
11,1060,239.53444337232312
11,1061,239.53444337232312
11,1062,239.53444337232312
11,1063,239.53444337232312
11,1064,239.53444337232312
11,1065,239.53444337232312
11,1066,239.53444337232312
11,1067,239.53444337232312
11,1068,239.53444337232312
11,1069,239.53444337232312
11,1070,239.53444337232312
11,1071,239.53444337232312
11,1072,239.53444337232312
11,1073,239.53444337232312
11,1074,239.53444337232312
11,1075,239.53444337232312
11,1076,239.53444337232312
11,1077,239.53444337232312
11,1078,239.53444337232312
11,1079,277.14979089692065
11,1080,277.14979089692065
11,1081,277.14979089692065
11,1082,277.14979089692065
11,1083,277.14979089692065
11,1084,277.14979089692065
11,1085,277.14979089692065
11,1086,277.14979089692065
11,1087,277.14979089692065
11,1088,277.14979089692065
11,1089,277.14979089692065
11,1090,277.14979089692065
11,1091,277.14979089692065
11,1092,277.14979089692065
11,1093,277.14979089692065
11,1094,277.14979089692065
11,1095,277.14979089692065
11,1096,277.14979089692065
11,1097,277.14979089692065
11,1098,277.14979089692065
11,1099,277.14979089692065
11,1100,277.14979089692065
11,1101,277.14979089692065
11,1102,277.14979089692065
11,1103,277.14979089692065
11,1104,277.14979089692065
11,1105,277.14979089692065
11,1106,277.14979089692065
11,1107,277.14979089692065
11,1108,277.14979089692065
11,1109,277.14979089692065
11,1110,277.14979089692065
11,1111,277.14979089692065
11,1112,277.14979089692065
11,1113,277.14979089692065
11,1114,277.14979089692065
11,1115,277.14979089692065
11,1116,277.14979089692065
11,1117,277.14979089692065
11,1118,277.14979089692065
11,1119,277.14979089692065
11,1120,277.14979089692065
11,1121,277.14979089692065
11,1122,277.14979089692065
11,1123,277.14979089692065
11,1124,277.14979089692065
11,1125,277.14979089692065
11,1126,277.14979089692065
11,1127,277.14979089692065
11,1128,277.14979089692065
12,1129,277.14979089692065
12,1130,277.14979089692065
12,1131,277.14979089692065
12,1132,277.14979089692065
12,1133,277.14979089692065
12,1134,277.14979089692065
12,1135,277.14979089692065
12,1136,277.14979089692065
12,1137,277.14979089692065
12,1138,277.14979089692065
12,1139,277.14979089692065
12,1140,277.14979089692065
12,1141,277.14979089692065
12,1142,277.14979089692065
12,1143,277.14979089692065
12,1144,277.14979089692065
12,1145,277.14979089692065
12,1146,277.14979089692065
12,1147,277.14979089692065
12,1148,277.14979089692065
12,1149,277.14979089692065
12,1150,277.14979089692065
12,1151,277.14979089692065
12,1152,277.14979089692065
12,1153,277.14979089692065
12,1154,277.14979089692065
12,1155,277.14979089692065
12,1156,277.14979089692065
12,1157,277.14979089692065
12,1158,277.14979089692065
12,1159,277.14979089692065
12,1160,277.14979089692065
12,1161,277.14979089692065
12,1162,277.14979089692065
12,1163,277.14979089692065
12,1164,277.14979089692065
12,1165,277.14979089692065
12,1166,277.14979089692065
12,1167,277.14979089692065
