Station,Length,Shear
5,541,-1261.5168177609037
5,542,-1261.5168177609037
5,543,-1261.5168177609037
5,544,-1261.5168177609037
5,545,-1261.5168177609037
5,546,-1261.5168177609037
5,547,-1261.5168177609037
5,548,-1261.5168177609037
5,549,-1261.5168177609037
5,550,-1261.5168177609037
5,551,-1261.5168177609037
5,552,-1261.5168177609037
5,553,-1261.5168177609037
5,554,-1261.5168177609037
5,555,-1261.5168177609037
5,556,-1261.5168177609037
5,557,-1261.5168177609037
5,558,-1261.5168177609037
5,559,-1261.5168177609037
5,560,-1261.5168177609037
5,561,-1261.5168177609037
5,562,-1261.5168177609037
5,563,-1261.5168177609037
5,564,-1261.5168177609037
5,565,-1288.9626355534958
5,566,-1288.9626355534958
5,567,-1288.9626355534958
5,568,-1288.9626355534958
5,569,-1288.9626355534958
5,570,-1288.9626355534958
5,571,-1288.9626355534958
5,572,-1288.9626355534958
5,573,-1288.9626355534958
5,574,-1288.9626355534958
5,575,-1288.9626355534958
5,576,-1288.9626355534958
5,577,-1288.9626355534958
5,578,-1288.9626355534958
5,579,-1288.9626355534958
5,580,-1288.9626355534958
5,581,-1288.9626355534958
5,582,-1288.9626355534958
5,583,-1288.9626355534958
5,584,-1288.9626355534958
5,585,-1288.9626355534958
5,586,-1288.9626355534958
5,587,-1288.9626355534958
5,588,-1288.9626355534958
5,589,-1288.9626355534958
5,590,-1288.9626355534958
5,591,-1288.9626355534958
5,592,-1288.9626355534958
5,593,-1288.9626355534958
5,594,-1288.9626355534958
5,595,-1288.9626355534958
5,596,-1288.9626355534958
5,597,-1288.9626355534958
5,598,-1288.9626355534958
5,599,-1288.9626355534958
5,600,-1288.9626355534958
5,601,-1288.9626355534958
5,602,-1288.9626355534958
5,603,-1288.9626355534958
5,604,-1288.9626355534958
5,605,-1288.9626355534958
5,606,-1288.9626355534958
5,607,-1288.9626355534958
5,608,-1288.9626355534958
5,609,-1288.9626355534958
5,610,-1288.9626355534958
5,611,-1288.9626355534958
5,612,-1288.9626355534958
5,613,-1288.9626355534958
5,614,-1288.9626355534958
5,615,-1288.9626355534958
6,616,-1288.9626355534958
6,617,-1288.9626355534958
6,618,-1288.9626355534958
6,619,-1288.9626355534958
6,620,-1288.9626355534958
6,621,-1288.9626355534958
6,622,-1288.9626355534958
6,623,-1288.9626355534958
6,624,-1288.9626355534958
6,625,-1288.9626355534958
6,626,-1288.9626355534958
6,627,-1288.9626355534958
6,628,-1288.9626355534958
6,629,-1288.9626355534958
6,630,-1288.9626355534958
6,631,-1288.9626355534958
6,632,-1288.9626355534958
6,633,-1288.9626355534958
6,634,-1288.9626355534958
6,635,-1288.9626355534958
6,636,-1288.9626355534958
6,637,-1288.9626355534958
6,638,-1288.9626355534958
6,639,-1288.9626355534958
6,640,-1288.9626355534958
6,641,-1288.9626355534958
6,642,-1288.9626355534958
6,643,-1288.9626355534958
6,644,-1288.9626355534958
6,645,-1288.9626355534958
6,646,-1288.9626355534958
6,647,-1288.9626355534958
6,648,-1288.9626355534958
6,649,-1288.9626355534958
6,650,-1288.9626355534958
6,651,-1288.9626355534958
6,652,-1288.9626355534958
6,653,-1288.9626355534958
6,654,-1288.9626355534958
6,655,-1288.9626355534958
6,656,-1288.9626355534958
6,657,-1288.9626355534958
6,658,-1288.9626355534958
6,659,-1288.9626355534958
6,660,-1288.9626355534958
6,661,-1288.9626355534958
6,662,-1288.9626355534958
6,663,-1288.9626355534958
6,664,-1288.9626355534958
6,665,-1288.9626355534958
6,666,-1288.9626355534958
6,667,-1288.9626355534958
6,668,-1315.4726425340402
6,669,-1315.4726425340402
6,670,-1315.4726425340402
6,671,-1315.4726425340402
6,672,-1315.4726425340402
6,673,-1315.4726425340402
6,674,-1315.4726425340402
6,675,-1315.4726425340402
6,676,-1315.4726425340402
6,677,-1315.4726425340402
6,678,-1315.4726425340402
6,679,-1315.4726425340402
6,680,-1315.4726425340402
6,681,-1315.4726425340402
6,682,-1315.4726425340402
6,683,-1315.4726425340402
6,684,-1315.4726425340402
6,685,-1315.4726425340402
6,686,-1315.4726425340402
6,687,-1315.4726425340402
6,688,-1315.4726425340402
6,689,-1315.4726425340402
6,690,-1315.4726425340402
6,691,-1315.4726425340402
6,692,-1315.4726425340402
6,693,-1315.4726425340402
6,694,-1315.4726425340402
6,695,-1315.4726425340402
6,696,-1315.4726425340402
6,697,-1315.4726425340402
6,698,-1315.4726425340402
6,699,-1315.4726425340402
6,700,-1315.4726425340402
6,701,-1315.4726425340402
6,702,-1315.4726425340402
6,703,-1315.4726425340402
6,704,-1315.4726425340402
6,705,-1315.4726425340402
6,706,-1315.4726425340402
6,707,-1315.4726425340402
6,708,-1315.4726425340402
6,709,-1315.4726425340402
6,710,-1315.4726425340402
6,711,-1315.4726425340402
6,712,-1315.4726425340402
6,713,-1315.4726425340402
6,714,-1315.4726425340402
6,715,-1315.4726425340402
6,716,-1315.4726425340402
6,717,-1315.4726425340402
6,718,-1315.4726425340402
7,719,-1315.4726425340402
7,720,-1315.4726425340402
7,721,-1315.4726425340402
7,722,-1315.4726425340402
7,723,-1315.4726425340402
7,724,-1315.4726425340402
7,725,-1315.4726425340402
7,726,-1315.4726425340402
7,727,-1315.4726425340402
7,728,-1315.4726425340402
7,729,-1315.4726425340402
7,730,-1315.4726425340402
7,731,-1315.4726425340402
7,732,-1315.4726425340402
7,733,-1315.4726425340402
7,734,-1315.4726425340402
7,735,-1315.4726425340402
7,736,-1315.4726425340402
7,737,-1315.4726425340402
7,738,-1315.4726425340402
7,739,-1315.4726425340402
7,740,-1315.4726425340402
7,741,-1315.4726425340402
7,742,-1315.4726425340402
7,743,-1315.4726425340402
7,744,-1315.4726425340402
7,745,-1315.4726425340402
7,746,-1315.4726425340402
7,747,-1315.4726425340402
7,748,-1315.4726425340402
7,749,-1315.4726425340402
7,750,-1315.4726425340402
7,751,-1315.4726425340402
7,752,-1315.4726425340402
7,753,-1315.4726425340402
7,754,-1315.4726425340402
7,755,-1315.4726425340402
7,756,-1315.4726425340402
7,757,-1315.4726425340402
7,758,-1315.4726425340402
7,759,-1315.4726425340402
7,760,-1315.4726425340402
7,761,-1315.4726425340402
7,762,-1315.4726425340402
7,763,-1315.4726425340402
7,764,-1315.4726425340402
7,765,-1315.4726425340402
7,766,-1315.4726425340402
7,767,-1315.4726425340402
7,768,-1315.4726425340402
7,769,-1315.4726425340402
7,770,-1315.4726425340402
7,771,-1340.9946343771508
7,772,-1340.9946343771508
7,773,-1340.9946343771508
7,774,-1340.9946343771508
7,775,-1340.9946343771508
7,776,-1340.9946343771508
7,777,-1340.9946343771508
7,778,-1340.9946343771508
7,779,-1340.9946343771508
7,780,-1340.9946343771508
7,781,-1340.9946343771508
7,782,-1340.9946343771508
7,783,-1340.9946343771508
7,784,-1340.9946343771508
7,785,-1340.9946343771508
7,786,-1340.9946343771508
7,787,-1340.9946343771508
7,788,-1340.9946343771508
7,789,-1340.9946343771508
7,790,-1340.9946343771508
7,791,-1340.9946343771508
7,792,-1340.9946343771508
7,793,-1340.9946343771508
7,794,-1340.9946343771508
7,795,-1340.9946343771508
7,796,-1340.9946343771508
7,797,-1340.9946343771508
7,798,-1340.9946343771508
7,799,-1340.9946343771508
7,800,-1340.9946343771508
7,801,-1340.9946343771508
7,802,-1340.9946343771508
7,803,-1340.9946343771508
7,804,-1340.9946343771508
7,805,-1340.9946343771508
7,806,-1340.9946343771508
7,807,-1340.9946343771508
7,808,-1340.9946343771508
7,809,-1340.9946343771508
7,810,-1340.9946343771508
7,811,-1340.9946343771508
7,812,-1340.9946343771508
7,813,-1340.9946343771508
7,814,-1340.9946343771508
7,815,-1340.9946343771508
7,816,-1340.9946343771508
7,817,-1340.9946343771508
7,818,-1340.9946343771508
7,819,-1340.9946343771508
7,820,-1340.9946343771508
8,821,-1340.9946343771508
8,822,-1340.9946343771508
8,823,-1340.9946343771508
8,824,-1340.9946343771508
8,825,-1340.9946343771508
8,826,-1340.9946343771508
8,827,-1340.9946343771508
8,828,-1340.9946343771508
8,829,-1340.9946343771508
8,830,-1340.9946343771508
8,831,-1340.9946343771508
8,832,-1340.9946343771508
8,833,-1340.9946343771508
8,834,-1340.9946343771508
8,835,-1340.9946343771508
8,836,-1340.9946343771508
8,837,-1340.9946343771508
8,838,-1340.9946343771508
8,839,-1340.9946343771508
8,840,-1340.9946343771508
8,841,-1340.9946343771508
8,842,-1340.9946343771508
8,843,-1340.9946343771508
8,844,-1340.9946343771508
8,845,-1340.9946343771508
8,846,-1340.9946343771508
8,847,-1340.9946343771508
8,848,-1340.9946343771508
8,849,-1340.9946343771508
8,850,-1340.9946343771508
8,851,-1340.9946343771508
8,852,-1340.9946343771508
8,853,-1340.9946343771508
8,854,-1340.9946343771508
8,855,-1340.9946343771508
8,856,-1340.9946343771508
8,857,-1340.9946343771508
8,858,-1340.9946343771508
8,859,-1340.9946343771508
8,860,-1340.9946343771508
8,861,-1340.9946343771508
8,862,-1340.9946343771508
8,863,-1340.9946343771508
8,864,-1340.9946343771508
8,865,-1340.9946343771508
8,866,-1340.9946343771508
8,867,-1340.9946343771508
8,868,-1340.9946343771508
8,869,-1340.9946343771508
8,870,-1340.9946343771508
8,871,-1340.9946343771508
8,872,-1340.9946343771508
8,873,-1365.4779700654012
8,874,-1365.4779700654012
8,875,-1365.4779700654012
8,876,-1365.4779700654012
8,877,-1365.4779700654012
8,878,-1365.4779700654012
8,879,-1365.4779700654012
8,880,-1365.4779700654012
8,881,-1365.4779700654012
8,882,-1365.4779700654012
8,883,-1365.4779700654012
8,884,-1365.4779700654012
8,885,-1365.4779700654012
8,886,-1365.4779700654012
8,887,-1365.4779700654012
8,888,-1365.4779700654012
8,889,-1365.4779700654012
8,890,-1365.4779700654012
8,891,-1365.4779700654012
8,892,-1365.4779700654012
8,893,-1365.4779700654012
8,894,-1365.4779700654012
8,895,-1365.4779700654012
8,896,-1365.4779700654012
8,897,-1365.4779700654012
8,898,-1365.4779700654012
8,899,-1365.4779700654012
8,900,-1365.4779700654012
8,901,-1365.4779700654012
8,902,-1365.4779700654012
8,903,-1365.4779700654012
8,904,-1365.4779700654012
8,905,-1365.4779700654012
8,906,-1365.4779700654012
8,907,-1365.4779700654012
8,908,-1365.4779700654012
8,909,-1365.4779700654012
8,910,-1365.4779700654012
8,911,-1365.4779700654012
8,912,-1365.4779700654012
8,913,-1365.4779700654012
8,914,-1365.4779700654012
8,915,-1365.4779700654012
8,916,-1365.4779700654012
8,917,-1365.4779700654012
8,918,-1365.4779700654012
8,919,-1365.4779700654012
8,920,-1365.4779700654012
8,921,-1365.4779700654012
8,922,-1365.4779700654012
8,923,-1365.4779700654012
9,924,-1365.4779700654012
9,925,-1365.4779700654012
9,926,-1365.4779700654012
9,927,-1365.4779700654012
9,928,-1365.4779700654012
9,929,-1365.4779700654012
9,930,-1365.4779700654012
9,931,-1365.4779700654012
9,932,-1365.4779700654012
9,933,-1365.4779700654012
9,934,-1365.4779700654012
9,935,-1365.4779700654012
9,936,-1365.4779700654012
9,937,-1365.4779700654012
9,938,-1365.4779700654012
9,939,-1365.4779700654012
9,940,-1365.4779700654012
9,941,-1365.4779700654012
9,942,-1365.4779700654012
9,943,-1365.4779700654012
9,944,-1365.4779700654012
9,945,-1365.4779700654012
9,946,-1365.4779700654012
9,947,-1365.4779700654012
9,948,-1365.4779700654012
9,949,-1365.4779700654012
9,950,-1365.4779700654012
9,951,-1365.4779700654012
9,952,-1365.4779700654012
9,953,-1365.4779700654012
9,954,-1365.4779700654012
9,955,-1365.4779700654012
9,956,-1365.4779700654012
9,957,-1365.4779700654012
9,958,-261.5974119124394
9,959,-261.5974119124394
9,960,-261.5974119124394
9,961,-261.5974119124394
9,962,-261.5974119124394
9,963,-261.5974119124394
9,964,-261.5974119124394
9,965,-261.5974119124394
9,966,-261.5974119124394
9,967,-261.5974119124394
9,968,-261.5974119124394
9,969,-261.5974119124394
9,970,-261.5974119124394
9,971,-261.5974119124394
9,972,-261.5974119124394
9,973,-261.5974119124394
9,974,-261.5974119124394
9,975,-261.5974119124394
9,976,-284.9840208443902
9,977,-284.9840208443902
9,978,-284.9840208443902
9,979,-284.9840208443902
9,980,-284.9840208443902
9,981,-284.9840208443902
9,982,-284.9840208443902
9,983,-284.9840208443902
9,984,-284.9840208443902
9,985,-284.9840208443902
9,986,-284.9840208443902
9,987,-284.9840208443902
9,988,-284.9840208443902
9,989,-284.9840208443902
9,990,-284.9840208443902
9,991,-284.9840208443902
9,992,-284.9840208443902
9,993,-284.9840208443902
9,994,-284.9840208443902
9,995,-284.9840208443902
9,996,-284.9840208443902
9,997,-284.9840208443902
9,998,-284.9840208443902
9,999,-284.9840208443902
9,1000,-284.9840208443902
9,1001,-284.9840208443902
9,1002,-284.9840208443902
9,1003,-284.9840208443902
9,1004,-284.9840208443902
9,1005,-284.9840208443902
9,1006,-284.9840208443902
9,1007,-284.9840208443902
9,1008,-284.9840208443902
9,1009,-284.9840208443902
