Station,Length,Moment
4,498,-1.7913210410143772
4,499,-1.8033859141232809
4,500,-1.8154507872321846
4,501,-1.8275156603410883
4,502,-1.839580533449992
4,503,-1.8516454065588956
4,504,-1.8637102796677993
4,505,-1.875775152776703
4,506,-1.8878400258856067
4,507,-1.8999048989945104
4,508,-1.9119697721034141
4,509,-1.9240346452123178
4,510,-1.9360995183212215
4,511,-1.9481643914301252
4,512,-1.960229264539029
5,513,-1.9722941376479326
5,514,-1.9843590107568363
5,515,-1.99642388386574
5,516,-2.0084887569746437
5,517,-2.020553630083547
5,518,-2.0326185031924506
5,519,-2.044683376301354
5,520,-2.0567482494102576
5,521,-2.068813122519161
5,522,-2.0808779956280645
5,523,-2.092942868736968
5,524,-2.1050077418458715
5,525,-2.117072614954775
5,526,-2.1291374880636784
5,527,-2.141202361172582
5,528,-2.1532672342814854
5,529,-2.165332107390389
5,530,-2.1773969804992923
5,531,-2.189461853608196
5,532,-2.2015267267170993
5,533,-2.2135915998260027
5,534,-2.225656472934906
5,535,-2.2377213460438097
5,536,-2.249786219152713
5,537,-2.2618510922616166
5,538,-2.27391596537052
5,539,-2.2859808384794236
5,540,-2.298045711588327
5,541,-2.3101105846972305
5,542,-2.322175457806134
5,543,-2.3342403309150375
5,544,-2.346305204023941
5,545,-2.3583700771328444
5,546,-2.370434950241748
5,547,-2.3824998233506514
5,548,-2.394564696459555
5,549,-2.4066295695684583
5,550,-2.4186944426773618
5,551,-2.4307593157862653
5,552,-2.4428241888951687
5,553,-2.454889062004072
5,554,-2.4669539351129757
5,555,-2.479018808221879
5,556,-2.4910836813307826
5,557,-2.503148554439686
5,558,-2.5152134275485896
5,559,-2.527278300657493
5,560,-2.5393431737663965
5,561,-2.5514080468753
5,562,-2.5634729199842035
5,563,-2.575537793093107
5,564,-2.5876026662020104
5,565,-2.605107968590654
5,566,-2.622613270979298
5,567,-2.6401185733679418
5,568,-2.6576238757565855
5,569,-2.6751291781452293
5,570,-2.692634480533873
5,571,-2.710139782922517
5,572,-2.7276450853111607
5,573,-2.7451503876998045
5,574,-2.7626556900884482
5,575,-2.780160992477092
5,576,-2.797666294865736
5,577,-2.8151715972543796
5,578,-2.8326768996430234
5,579,-2.850182202031667
5,580,-2.867687504420311
5,581,-2.8851928068089547
5,582,-2.9026981091975985
5,583,-2.9202034115862423
5,584,-2.937708713974886
5,585,-2.95521401636353
5,586,-2.9727193187521737
5,587,-2.9902246211408174
5,588,-3.0077299235294612
5,589,-3.025235225918105
5,590,-3.042740528306749
5,591,-3.0602458306953926
5,592,-3.0777511330840364
5,593,-3.09525643547268
5,594,-3.112761737861324
5,595,-3.1302670402499677
5,596,-3.1477723426386115
5,597,-3.1652776450272553
5,598,-3.182782947415899
5,599,-3.200288249804543
5,600,-3.2177935521931866
5,601,-3.2352988545818304
5,602,-3.252804156970474
5,603,-3.270309459359118
5,604,-3.2878147617477618
5,605,-3.3053200641364056
5,606,-3.3228253665250493
5,607,-3.340330668913693
5,608,-3.357835971302337
5,609,-3.3753412736909807
5,610,-3.3928465760796245
5,611,-3.4103518784682683
5,612,-3.427857180856912
5,613,-3.445362483245556
5,614,-3.4628677856341996
5,615,-3.4803730880228434
6,616,-3.497878390411487
6,617,-3.515383692800131
6,618,-3.5328889951887748
6,619,-3.5503942975774185
6,620,-3.5678995999660623
6,621,-3.585404902354706
6,622,-3.60291020474335
6,623,-3.6204155071319937
6,624,-3.6379208095206375
6,625,-3.6554261119092812
6,626,-3.672931414297925
6,627,-3.690436716686569
6,628,-3.7079420190752126
6,629,-3.7254473214638564
6,630,-3.7429526238525
6,631,-3.760457926241144
6,632,-3.7779632286297877
6,633,-3.7954685310184315
6,634,-3.8129738334070753
6,635,-3.830479135795719
6,636,-3.847984438184363
6,637,-3.8654897405730066
6,638,-3.8829950429616504
6,639,-3.900500345350294
6,640,-3.918005647738938
6,641,-3.935510950127582
6,642,-3.9530162525162256
6,643,-3.9705215549048694
6,644,-3.988026857293513
6,645,-4.005532159682157
6,646,-4.023037462070801
6,647,-4.0405427644594445
6,648,-4.058048066848088
6,649,-4.075553369236732
6,650,-4.093058671625376
6,651,-4.11056397401402
6,652,-4.128069276402663
6,653,-4.145574578791307
6,654,-4.163079881179951
6,655,-4.180585183568595
6,656,-4.1980904859572385
6,657,-4.215595788345882
6,658,-4.233101090734526
6,659,-4.25060639312317
6,660,-4.268111695511814
6,661,-4.2856169979004575
6,662,-4.303122300289101
6,663,-4.320627602677745
6,664,-4.338132905066389
6,665,-4.355638207455033
6,666,-4.373143509843676
6,667,-4.39064881223232
6,668,-4.414435568514047
6,669,-4.438222324795773
6,670,-4.4620090810774995
6,671,-4.485795837359226
6,672,-4.509582593640952
6,673,-4.533369349922679
6,674,-4.557156106204405
6,675,-4.580942862486132
6,676,-4.604729618767858
6,677,-4.628516375049585
6,678,-4.652303131331311
6,679,-4.6760898876130375
6,680,-4.699876643894764
6,681,-4.72366340017649
6,682,-4.747450156458217
6,683,-4.771236912739943
6,684,-4.79502366902167
6,685,-4.818810425303396
6,686,-4.8425971815851225
6,687,-4.866383937866849
6,688,-4.890170694148575
6,689,-4.913957450430302
6,690,-4.937744206712028
6,691,-4.961530962993755
6,692,-4.985317719275481
6,693,-5.009104475557208
6,694,-5.032891231838934
6,695,-5.0566779881206605
6,696,-5.080464744402387
6,697,-5.104251500684113
6,698,-5.12803825696584
6,699,-5.151825013247566
6,700,-5.175611769529293
6,701,-5.199398525811019
6,702,-5.223185282092746
6,703,-5.246972038374472
6,704,-5.2707587946561985
6,705,-5.294545550937925
6,706,-5.318332307219651
6,707,-5.342119063501378
6,708,-5.365905819783104
6,709,-5.389692576064831
6,710,-5.413479332346557
6,711,-5.4372660886282835
6,712,-5.46105284491001
6,713,-5.484839601191736
6,714,-5.508626357473463
6,715,-5.532413113755189
6,716,-5.556199870036916
6,717,-5.579986626318642
6,718,-5.603773382600369
7,719,-5.627560138882095
7,720,-5.6513468951638215
7,721,-5.675133651445548
7,722,-5.698920407727274
7,723,-5.722707164009001
7,724,-5.746493920290727
7,725,-5.770280676572454
7,726,-5.79406743285418
7,727,-5.817854189135907
7,728,-5.841640945417633
7,729,-5.8654277016993595
7,730,-5.889214457981086
7,731,-5.913001214262812
7,732,-5.936787970544539
7,733,-5.960574726826265
7,734,-5.984361483107992
7,735,-6.008148239389718
7,736,-6.0319349956714445
7,737,-6.055721751953171
7,738,-6.079508508234897
7,739,-6.103295264516624
7,740,-6.12708202079835
7,741,-6.150868777080077
7,742,-6.174655533361803
7,743,-6.19844228964353
7,744,-6.222229045925256
7,745,-6.2460158022069825
7,746,-6.269802558488709
7,747,-6.293589314770435
7,748,-6.317376071052162
7,749,-6.341162827333888
7,750,-6.364949583615615
7,751,-6.388736339897341
7,752,-6.412523096179068
7,753,-6.436309852460794
7,754,-6.4600966087425205
7,755,-6.483883365024247
7,756,-6.507670121305973
7,757,-6.5314568775877
7,758,-6.555243633869426
7,759,-6.579030390151153
7,760,-6.602817146432879
7,761,-6.6266039027146055
7,762,-6.650390658996332
7,763,-6.674177415278058
7,764,-6.697964171559785
7,765,-6.721750927841511
7,766,-6.745537684123238
7,767,-6.769324440404964
7,768,-6.793111196686691
7,769,-6.816897952968417
7,770,-6.8406847092501435
7,771,-6.8715423749315985
7,772,-6.9024000406130535
7,773,-6.933257706294508
7,774,-6.964115371975963
7,775,-6.994973037657418
7,776,-7.025830703338873
7,777,-7.056688369020328
7,778,-7.087546034701783
7,779,-7.118403700383238
7,780,-7.149261366064693
7,781,-7.180119031746148
7,782,-7.210976697427603
7,783,-7.241834363109058
7,784,-7.272692028790513
7,785,-7.303549694471968
7,786,-7.334407360153423
7,787,-7.365265025834878
7,788,-7.396122691516333
7,789,-7.426980357197788
7,790,-7.457838022879243
7,791,-7.488695688560698
7,792,-7.519553354242153
7,793,-7.550411019923608
7,794,-7.581268685605063
7,795,-7.612126351286518
7,796,-7.642984016967973
7,797,-7.673841682649428
7,798,-7.704699348330883
7,799,-7.735557014012338
7,800,-7.766414679693793
7,801,-7.797272345375248
7,802,-7.828130011056703
7,803,-7.858987676738158
7,804,-7.889845342419613
7,805,-7.920703008101068
7,806,-7.951560673782523
7,807,-7.982418339463978
7,808,-8.013276005145432
7,809,-8.044133670826886
7,810,-8.07499133650834
7,811,-8.105849002189794
7,812,-8.136706667871248
7,813,-8.167564333552702
7,814,-8.198421999234156
7,815,-8.22927966491561
7,816,-8.260137330597065
7,817,-8.290994996278519
7,818,-8.321852661959973
7,819,-8.352710327641427
7,820,-8.383567993322881
8,821,-8.414425659004335
8,822,-8.44528332468579
8,823,-8.476140990367243
8,824,-8.506998656048697
8,825,-8.537856321730152
8,826,-8.568713987411606
8,827,-8.59957165309306
8,828,-8.630429318774514
8,829,-8.661286984455968
8,830,-8.692144650137422
8,831,-8.723002315818876
8,832,-8.75385998150033
8,833,-8.784717647181784
8,834,-8.815575312863238
8,835,-8.846432978544692
8,836,-8.877290644226147
8,837,-8.9081483099076
8,838,-8.939005975589055
8,839,-8.969863641270509
8,840,-9.000721306951963
8,841,-9.031578972633417
8,842,-9.062436638314871
8,843,-9.093294303996325
8,844,-9.12415196967778
8,845,-9.155009635359233
8,846,-9.185867301040687
8,847,-9.216724966722142
8,848,-9.247582632403596
8,849,-9.27844029808505
8,850,-9.309297963766504
8,851,-9.340155629447958
8,852,-9.371013295129412
8,853,-9.401870960810866
8,854,-9.43272862649232
8,855,-9.463586292173774
8,856,-9.494443957855228
8,857,-9.525301623536683
8,858,-9.556159289218137
8,859,-9.58701695489959
8,860,-9.617874620581045
8,861,-9.648732286262499
8,862,-9.679589951943953
8,863,-9.710447617625407
8,864,-9.741305283306861
8,865,-9.772162948988315
8,866,-9.80302061466977
8,867,-9.833878280351223
8,868,-9.864735946032678
8,869,-9.895593611714132
8,870,-9.926451277395586
8,871,-9.95730894307704
8,872,-9.988166608758494
8,873,-10.026836615156213
8,874,-10.065506621553933
8,875,-10.104176627951652
8,876,-10.142846634349372
8,877,-10.181516640747091
8,878,-10.22018664714481
8,879,-10.25885665354253
8,880,-10.29752665994025
8,881,-10.336196666337969
8,882,-10.374866672735688
8,883,-10.413536679133408
8,884,-10.452206685531127
8,885,-10.490876691928847
8,886,-10.529546698326566
8,887,-10.568216704724286
8,888,-10.606886711122005
8,889,-10.645556717519725
8,890,-10.684226723917444
8,891,-10.722896730315163
8,892,-10.761566736712883
8,893,-10.800236743110602
8,894,-10.838906749508322
8,895,-10.877576755906041
8,896,-10.91624676230376
8,897,-10.95491676870148
8,898,-10.9935867750992
8,899,-11.032256781496919
8,900,-11.070926787894638
8,901,-11.109596794292358
8,902,-11.148266800690077
8,903,-11.186936807087797
8,904,-11.225606813485516
8,905,-11.264276819883236
8,906,-11.302946826280955
8,907,-11.341616832678675
8,908,-11.380286839076394
8,909,-11.418956845474113
8,910,-11.457626851871833
8,911,-11.496296858269552
8,912,-11.534966864667272
8,913,-11.573636871064991
8,914,-11.61230687746271
8,915,-11.65097688386043
8,916,-11.68964689025815
8,917,-11.728316896655869
8,918,-11.766986903053589
8,919,-11.805656909451308
8,920,-11.844326915849027
8,921,-11.882996922246747
8,922,-11.921666928644466
8,923,-11.960336935042186
9,924,-11.999006941439905
9,925,-12.037676947837625
9,926,-12.076346954235344
9,927,-12.115016960633064
9,928,-12.153686967030783
9,929,-12.192356973428502
9,930,-12.231026979826222
9,931,-12.269696986223941
9,932,-12.30836699262166
9,933,-12.34703699901938
9,934,-12.3857070054171
9,935,-12.42437701181482
9,936,-12.463047018212539
9,937,-12.501717024610258
9,938,-12.540387031007977
9,939,-12.579057037405697
9,940,-12.617727043803416
9,941,-12.656397050201136
9,942,-12.695067056598855
9,943,-12.733737062996575
9,944,-12.772407069394294
9,945,-12.811077075792014
9,946,-12.849747082189733
9,947,-12.888417088587452
9,948,-12.927087094985172
9,949,-12.965757101382891
9,950,-13.00442710778061
9,951,-13.04309711417833
9,952,-13.08176712057605
9,953,-13.12043712697377
9,954,-13.159107133371489
9,955,-13.197777139769208
9,956,-13.236447146166928
9,957,-13.275117152564647
9,958,-13.313787158962366
9,959,-13.352457165360086
9,960,-13.391127171757805
9,961,-13.429797178155525
9,962,-13.468467184553244
9,963,-13.507137190950964
9,964,-13.545807197348683
9,965,-13.584477203746403
9,966,-13.623147210144122
9,967,-13.661817216541841
9,968,-13.700487222939561
9,969,-13.73915722933728
9,970,-13.777827235735
9,971,-13.81649724213272
9,972,-13.855167248530439
9,973,-13.893837254928158
9,974,-13.932507261325878
9,975,-13.971177267723597
9,976,-14.018354616833419
9,977,-14.06553196594324
9,978,-14.112709315053062
9,979,-14.159886664162883
9,980,-14.207064013272705
9,981,-14.254241362382526
9,982,-14.301418711492348
9,983,-14.34859606060217
9,984,-14.39577340971199
9,985,-14.442950758821812
9,986,-14.490128107931634
9,987,-14.537305457041455
9,988,-14.584482806151277
9,989,-14.631660155261098
9,990,-14.67883750437092
9,991,-14.726014853480741
9,992,-14.773192202590563
9,993,-14.820369551700384
9,994,-14.867546900810206
9,995,-14.914724249920027
9,996,-14.961901599029849
9,997,-15.00907894813967
9,998,-15.056256297249492
9,999,-15.103433646359314
9,1000,-15.150610995469135
9,1001,-15.197788344578957
9,1002,-15.244965693688778
9,1003,-15.2921430427986
9,1004,-15.339320391908421
9,1005,-15.386497741018243
9,1006,-15.433675090128064
9,1007,-15.480852439237886
9,1008,-15.528029788347707
9,1009,-15.575207137457529
9,1010,-15.62238448656735
9,1011,-15.669561835677172
9,1012,-15.716739184786993
9,1013,-15.763916533896815
9,1014,-15.811093883006636
9,1015,-15.858271232116458
9,1016,-15.90544858122628
9,1017,-15.9526259303361
9,1018,-15.999803279445922
9,1019,-16.046980628555744
9,1020,-16.094157977665564
9,1021,-16.141335326775383
9,1022,-16.188512675885203
9,1023,-16.235690024995023
9,1024,-16.282867374104843
9,1025,-16.330044723214662
9,1026,-16.377222072324482
10,1027,-16.424399421434302
10,1028,-16.47157677054412
10,1029,-16.51875411965394
10,1030,-16.56593146876376
10,1031,-16.61310881787358
10,1032,-16.6602861669834
10,1033,-16.70746351609322
10,1034,-16.75464086520304
10,1035,-16.80181821431286
10,1036,-16.84899556342268
10,1037,-16.8961729125325
10,1038,-16.94335026164232
10,1039,-16.99052761075214
10,1040,-17.03770495986196
10,1041,-17.08488230897178
10,1042,-17.132059658081598
10,1043,-17.179237007191418
10,1044,-17.226414356301238
10,1045,-17.273591705411057
10,1046,-17.320769054520877
10,1047,-17.367946403630697
10,1048,-17.415123752740516
