{2876, -278.000121, 0}
{2876, -278.000121, 4.8}
{2876, -278.000121, 9.6}
{2876, -278.000121, 14.4}
{2876, -278.000121, 19.2}
{2876, -278.000121, 24}
{2876, 278.000133, 24}
{2876, 278.000133, 19.2}
{2876, 278.000133, 14.4}
{2876, 278.000133, 9.6}
{2876, 278.000133, 4.8}
{2876, 278.000133, 0}
{2977.678571, -277.83158, 0}
{2977.678571, -277.83158, 4.8}
{2977.678571, -277.83158, 9.6}
{2977.678571, -277.83158, 14.4}
{2977.678571, -277.83158, 19.2}
{2977.678571, -277.83158, 24}
{2977.678571, 277.831856, 24}
{2977.678571, 277.831856, 19.2}
{2977.678571, 277.831856, 14.4}
{2977.678571, 277.831856, 9.6}
{2977.678571, 277.831856, 4.8}
{2977.678571, 277.831856, 0}
{3080.357143, -277.204864, 0}
{3080.357143, -277.204864, 4.8}
{3080.357143, -277.204864, 9.6}
{3080.357143, -277.204864, 14.4}
{3080.357143, -277.204864, 19.2}
{3080.357143, -277.204864, 24}
{3080.357143, 277.204997, 24}
{3080.357143, 277.204997, 19.2}
{3080.357143, 277.204997, 14.4}
{3080.357143, 277.204997, 9.6}
{3080.357143, 277.204997, 4.8}
{3080.357143, 277.204997, 0}
{3183.035714, -276.026184, 0}
{3183.035714, -276.026184, 4.8}
{3183.035714, -276.026184, 9.6}
{3183.035714, -276.026184, 14.4}
{3183.035714, -276.026184, 19.2}
{3183.035714, -276.026184, 24}
{3183.035714, 276.024157, 24}
{3183.035714, 276.024157, 19.2}
{3183.035714, 276.024157, 14.4}
{3183.035714, 276.024157, 9.6}
{3183.035714, 276.024157, 4.8}
{3183.035714, 276.024157, 0}
{3285.714286, -274.228854, 0}
{3285.714286, -274.228854, 4.8}
{3285.714286, -274.228854, 9.6}
{3285.714286, -274.228854, 14.4}
{3285.714286, -274.228854, 19.2}
{3285.714286, -274.228854, 24}
{3285.714286, 274.228665, 24}
{3285.714286, 274.228665, 19.2}
{3285.714286, 274.228665, 14.4}
{3285.714286, 274.228665, 9.6}
{3285.714286, 274.228665, 4.8}
{3285.714286, 274.228665, 0}
{3388.392857, -271.769153, 0}
{3388.392857, -271.769153, 4.8}
{3388.392857, -271.769153, 9.6}
{3388.392857, -271.769153, 14.4}
{3388.392857, -271.769153, 19.2}
{3388.392857, -271.769153, 24}
