Time (s),Displacement y(t) (m),Velocity y'(t) (m/s),Acceleration y''(t) (m/s^2)
1.600400100025006,0.00010680633791232724,0.0006293102587212409,0.006947757552677979
1.6104026006501626,0.0001132014100710641,0.0006364387394585086,-0.005508462161186972
1.620405101275319,0.0001191613716923159,0.0005354297392989329,-0.013006670145012413
1.6304076019004752,0.00012389265838074165,0.0004128339940713298,-0.011274661705778715
1.6404101025256315,0.00012751577882335992,0.0003091573827608005,-0.00948294397417673
1.6504126031507877,0.0001302430883807131,0.00023569831067167876,-0.004704298568058755
1.660415103775944,0.00013232758116221027,0.00019161024122892056,-0.0040933538640390565
1.6704176044011003,0.0001340598402757055,0.00016401186170133243,-0.0022208017405071093
1.6804201050262566,0.0001355802400117953,0.00014756235174952188,-0.0005976490909373993
1.690422605651413,0.00013708740717168885,0.0001505155066136551,-0.0038670052696980982
1.7004251062765692,0.0001386263808510923,0.00015072906007096844,-0.0011266653418842557
1.7104276069017255,0.00013990777939783294,9.570531318475533e-05,-0.010321575117585285
1.7204301075268817,0.00014035229013431393,-7.5590563361692365e-06,-0.010811941402839646
1.730432608152038,0.0001397560199544473,-0.00011427073048030258,-0.011323589160793339
1.7404351087771943,0.00013814577809827123,-0.00020573142872938426,-0.007558344804748497
1.7504376094023506,0.0001357560290119204,-0.0002673260688224225,-0.006923936350500752
1.7604401100275069,0.0001330728884648167,-0.0002706126369492587,0.002305769191908742
1.7704426106526632,0.0001301237667173995,-0.000300765923264908,-0.0018456349156399916
1.7804451112778195,0.00012681946550730983,-0.00036437572530816835,-0.006660809410986938
1.7904476119029757,0.00012307202596361185,-0.00037580526561399656,0.006280315977978854
1.800450112528132,0.00011975151483044292,-0.0002744130211490215,0.014339320250226491
1.8104526131532883,0.00011802041896272127,-7.00357905722055e-05,0.021099505747732505
1.8204551137784446,0.00011816216761803895,8.670080729415476e-05,0.006963870442088132
1.8304576144036009,0.00011941797341792518,0.00015754982352569918,0.006671064359707358
1.8404601150287572,0.00012115003590462085,0.0001824310179581887,0.0003006330860187605
1.8504626156539135,0.00012292862268647507,0.00016800869467258091,-0.0025120677869233245
1.8604651162790697,0.00012450376130780817,0.0001460616841567388,-0.0027016721212992996
1.870467616904226,0.00012584274589271901,0.0001205567843682626,0.00043923227101796795
1.8804701175293823,0.00012688793054783915,8.73915528800817e-05,-0.003258317461443693
1.8904726181545386,0.00012754748755275125,4.28857691739081e-05,-0.005187014487851031
1.9004751187796949,0.0001276825400611374,-1.905502439705427e-05,-0.006973168651539378
1.9104776194048512,0.00012707645940968727,-0.0001010313885547346,-0.009521741965147386
1.9204801200300075,0.00012563687730053402,-0.00018516441856588893,-0.008373551351436664
1.9304826206551637,0.0001234746520211947,-0.00024569014702223804,-0.0028552649696036315
1.94048512128032,0.0001208333119965438,-0.0002821550359422503,-0.002362048746931073
1.9504876219054763,0.00011780596681062556,-0.0003243353355609131,-0.0050936910514832075
1.9604901225306326,0.00011461364931510809,-0.00031711341534281694,0.0028928530312573
1.9704926231557889,0.0001115967473120584,-0.000272475096581257,0.00370011671195262
1.9804951237809452,0.00010895875586335988,-0.0002594896402900304,-0.0005223611955702107
1.9904976244061015,0.0001063413978897261,-0.0002731033008875041,-0.0018583487475110929
2.000500125031258,0.00010342114991847879,-0.00031827024989772854,-0.008832274384568855
2.010502625656414,9.962505200197218e-05,-0.00044904557212541456,-0.017529265943311764
2.0205051262815705,9.441885787231933e-05,-0.0005955284798789166,-0.007922296360916084
2.0305076269067266,8.775286262296072e-05,-0.0007345566732864799,-0.015424926071123644
2.040510127531883,7.962469502985623e-05,-0.0008929084423966537,-0.01631635221327669
2.050512628157039,6.977505694693381e-05,-0.0010745546068530935,-0.020143758642468135
2.0605151287821957,5.8133049230262425e-05,-0.0012444250497046611,-0.01345001519934449
2.0705176294073517,4.523980930022354e-05,-0.0013161708310667716,0.00019816284631683204
2.0805201300325082,3.2016122464039316e-05,-0.001320622079869578,0.0022199340870426355
2.0905226306576643,1.9170670693819416e-05,-0.0012443731628957524,0.012621936548858624
2.100525131282821,7.321490454542776e-06,-0.0011088801365175974,0.011678929938277648
2.110527631907977,-3.2027773948042857e-06,-0.0009889867211172845,0.013379436549456926
2.1205301325331334,-1.2392744181543882e-05,-0.0008497357808566744,0.011209189592746777
2.1305326331582894,-2.0125574033542835e-05,-0.000703683332706843,0.013567174220055213
2.140535133783446,-2.675373974133319e-05,-0.0006462824495123187,-0.00170023232195135
2.150537634408602,-3.370553922420267e-05,-0.0007573487557598696,-0.016061110580898832
2.1605401350337585,-4.15693741157888e-05,-0.0008058632138867967,0.00033228037879889916
2.1705426356589146,-4.960929002812207e-05,-0.0007856698527984932,0.0010383514765073577
2.180545136284071,-5.7134938264736615e-05,-0.0007090231709982915,0.014543665837566212
2.190547636909227,-6.365964619985847e-05,-0.0005864955436930432,0.014426445062640705
2.2005501375343837,-6.872002094163642e-05,-0.00042059040486902316,0.020132476870695727
2.2105526381595397,-7.225788515322095e-05,-0.0002840770487560579,0.012644466069879077
