{2826, 300.000113, 0}
{2826, 300.000113, 4.8}
{2826, 300.000113, 9.6}
{2826, 300.000113, 14.4}
{2826, 300.000113, 19.2}
{2826, 300.000113, 24}
{2826, -300.000121, 24}
{2826, -300.000121, 19.2}
{2826, -300.000121, 14.4}
{2826, -300.000121, 9.6}
{2826, -300.000121, 4.8}
{2826, -300.000121, 0}
{2925.892857, 299.831196, 0}
{2925.892857, 299.831196, 4.8}
{2925.892857, 299.831196, 9.6}
{2925.892857, 299.831196, 14.4}
{2925.892857, 299.831196, 19.2}
{2925.892857, 299.831196, 24}
{2925.892857, -299.831363, 24}
{2925.892857, -299.831363, 19.2}
{2925.892857, -299.831363, 14.4}
{2925.892857, -299.831363, 9.6}
{2925.892857, -299.831363, 4.8}
{2925.892857, -299.831363, 0}
{3026.785714, 299.20706, 0}
{3026.785714, 299.20706, 4.8}
{3026.785714, 299.20706, 9.6}
{3026.785714, 299.20706, 14.4}
{3026.785714, 299.20706, 19.2}
{3026.785714, 299.20706, 24}
{3026.785714, -299.206034, 24}
{3026.785714, -299.206034, 19.2}
{3026.785714, -299.206034, 14.4}
{3026.785714, -299.206034, 9.6}
{3026.785714, -299.206034, 4.8}
{3026.785714, -299.206034, 0}
{3127.678571, 298.026669, 0}
{3127.678571, 298.026669, 4.8}
{3127.678571, 298.026669, 9.6}
{3127.678571, 298.026669, 14.4}
{3127.678571, 298.026669, 19.2}
{3127.678571, 298.026669, 24}
{3127.678571, -298.028667, 24}
{3127.678571, -298.028667, 19.2}
{3127.678571, -298.028667, 14.4}
{3127.678571, -298.028667, 9.6}
{3127.678571, -298.028667, 4.8}
{3127.678571, -298.028667, 0}
{3228.571429, 296.232778, 0}
{3228.571429, 296.232778, 4.8}
{3228.571429, 296.232778, 9.6}
{3228.571429, 296.232778, 14.4}
{3228.571429, 296.232778, 19.2}
{3228.571429, 296.232778, 24}
{3228.571429, -296.232209, 24}
{3228.571429, -296.232209, 19.2}
{3228.571429, -296.232209, 14.4}
{3228.571429, -296.232209, 9.6}
{3228.571429, -296.232209, 4.8}
{3228.571429, -296.232209, 0}
{3329.464286, 293.779238, 0}
{3329.464286, 293.779238, 4.8}
{3329.464286, 293.779238, 9.6}
{3329.464286, 293.779238, 14.4}
{3329.464286, 293.779238, 19.2}
{3329.464286, 293.779238, 24}
{3329.464286, -293.778651, 24}
{3329.464286, -293.778651, 19.2}
{3329.464286, -293.778651, 14.4}
{3329.464286, -293.778651, 9.6}
{3329.464286, -293.778651, 4.8}
{3329.464286, -293.778651, 0}
{3430.357143, 290.623312, 0}
{3430.357143, 290.623312, 4.8}
{3430.357143, 290.623312, 9.6}
{3430.357143, 290.623312, 14.4}
{3430.357143, 290.623312, 19.2}
{3430.357143, 290.623312, 24}
{3430.357143, -290.624798, 24}
{3430.357143, -290.624798, 19.2}
{3430.357143, -290.624798, 14.4}
{3430.357143, -290.624798, 9.6}
{3430.357143, -290.624798, 4.8}
{3430.357143, -290.624798, 0}
{3531.25, 286.74176, 0}
{3531.25, 286.74176, 4.8}
{3531.25, 286.74176, 9.6}
{3531.25, 286.74176, 14.4}
{3531.25, 286.74176, 19.2}
{3531.25, 286.74176, 24}
{3531.25, -286.737346, 24}
{3531.25, -286.737346, 19.2}
{3531.25, -286.737346, 14.4}
{3531.25, -286.737346, 9.6}
{3531.25, -286.737346, 4.8}
{3531.25, -286.737346, 0}
{3632.142857, 282.090403, 0}
{3632.142857, 282.090403, 4.8}
{3632.142857, 282.090403, 9.6}
{3632.142857, 282.090403, 14.4}
